sourceId	targetId	needGoodsId	needGoodsCount	needPoint	needMoney	needHonor
1051030009	1051010012	1042010102:1045000229:1045011002	10:10:10	3000000	0	0
1051030010	1051010013	1042010102:1045000229:1045011002	10:10:10	3000000	0	0
1051030011	1051010022	1042010102:1045000229:1045011002	20:20:20	6000000	0	0
1051030012	1051010019	1042010102:1045000229:1045011002	20:20:20	6000000	0	0
1051030013	1051010020	1042010102:1045000229:1045011002	20:20:20	6000000	0	0
1051030014	1051010018	1042010102:1045000229:1045011002	20:20:20	6000000	0	0
1051030015	1051010021	1042010102:1045000229:1045011002	20:20:20	6000000	0	0
1051030016	1051010019	1042010102:1045000229:1045011002	20:20:20	6000000	0	0
1051030017	1051010018	1042010102:1045000229:1045011002	20:20:20	6000000	0	0
1051030018	1051010024	1045030002:1045010406:1050000001:1042010102	2:2:2:20	9000000	0	0
1051030019	1051010023	1045030002:1045010406:1050000001:1042010102	2:2:2:20	9000000	0	0
1051030020	1051010023	1045030002:1045010406:1050000001:1042010102	2:2:2:20	9000000	0	0
1051030021	1051010024	1045030002:1045010406:1050000001:1042010102	2:2:2:20	9000000	0	0
1051030022	1051010024	1045030002:1045010406:1050000001:1042010102	2:2:2:20	9000000	0	0
1051030023	1051010025	1045030002:1050000007:1045010406:1050000001:1042010102	4:2:6:5:50	20000000	0	0
1051030024	1051010026	1045030002:1050000007:1045010406:1050000001:1042010102	4:2:6:5:50	20000000	0	0
1051030025	1051010027	1042200403:1042010105:1050000007:1045010406:1042200301	1:2:2:6:30	30000000	0	0
1051030026	1051010028	1042200403:1042010105:1050000007:1045010406:1042200301	1:2:2:6:30	30000000	0	0
1051030027	1051010029	1042200403:1042010105:1050000007:1045010406:1050000001	1:2:4:6:6	40000000	0	0
1051030028	1051010030	1042200403:1042010105:1050000007:1045010406:1050000001	1:2:4:6:6	40000000	0	0
1051100052	1051100049	1045011003:1042010102:1045011002:1042200101:1042200201	2:2:2:10:5	1000000	0	0
1051100054	1051100045	1045011003:1042010102:1045011002:1042200101:1042200201	2:2:2:10:5	1000000	0	0
1051100056	1051100046	1045011003:1042010102:1045011002:1042200101:1042200201	2:2:2:10:5	1000000	0	0
1051100043	1051100046	1045011003:1042010102:1045011002:1042200101:1042200201	2:2:2:10:5	1000000	0	0
1051100058	1051100051	1045011003:1042010102:1045011002:1042200101:1042200201	2:2:2:10:5	1000000	0	0
1051100053	1051100047	1045011003:1042010102:1045011002:1042200101:1042200201	2:2:2:10:5	1000000	0	0
1051100057	1051100048	1045011003:1042010102:1045011002:1042200101:1042200201	2:2:2:10:5	1000000	0	0
1051100055	1051100047	1045011003:1042010102:1045011002:1042200101:1042200201	2:2:2:10:5	1000000	0	0
1051100042	1051100048	1045011003:1042010102:1045011002:1042200101:1042200201	2:2:2:10:5	1000000	0	0
1051100059	1051100044	1045011003:1042010102:1045011002:1042200101:1042200201	2:2:2:10:5	1000000	0	0
1051100049	1051100184	1045011003:1042010102:1045011002:1042200101:1042200201	7:6:6:30:15	3000000	0	0
1051100045	1051100182	1045011003:1042010102:1045011002:1042200101:1042200201	7:6:6:30:15	3000000	0	0
1051100046	1051100182	1045011003:1042010102:1045011002:1042200101:1042200201	7:6:6:30:15	3000000	0	0
1051100051	1051100183	1045011003:1042010102:1045011002:1042200101:1042200201	7:6:6:30:15	3000000	0	0
1051100047	1051100185	1045011003:1042010102:1045011002:1042200101:1042200201	7:6:6:30:15	3000000	0	0
1051100048	1051100186	1045011003:1042010102:1045011002:1042200101:1042200201	7:6:6:30:15	3000000	0	0
1051100044	1051100185	1045011003:1042010102:1045011002:1042200101:1042200201	7:6:6:30:15	3000000	0	0
1051100184	1051100199	1045011003:1042010102:1050000001:1042200401	11:10:1:1	9000000	0	0
1051100182	1051100199	1045011003:1042010102:1050000001:1042200401	11:10:1:1	9000000	0	0
1051100183	1051100199	1045011003:1042010102:1050000001:1042200401	11:10:1:1	9000000	0	0
1051100185	1051100050	1045011003:1042010102:1050000001:1042200401	11:10:1:1	9000000	0	0
1051100186	1051100050	1045011003:1042010102:1050000001:1042200401	11:10:1:1	9000000	0	0
1051100199	1051100189	1045011003:1042010102:1050000001:1042200401	22:30:3:2	20000000	0	0
1051100050	1051100060	1045011003:1042010102:1050000001:1042200401	22:30:3:2	40000000	0	0
1051100189	1051100195	1045011003:1042010102:1050000001:1042200401	50:60:6:2	40000000	0	0
1051100060	1051100181	1045011003:1042010102:1050000001:1042200401	50:60:6:2	40000000	0	0
1051100195	1051100194	1045011003:1042010102:1050000001:1042200401	50:60:6:2	40000000	0	0
1051100181	1051100187	1045011003:1042010102:1050000001:1042200401	50:60:6:2	40000000	0	0
1051100194	1051100196	1045011003:1042010102:1050000001:1042200401	50:60:6:2	40000000	0	0
1051100187	1051100188	1045011003:1042010102:1050000001:1042200401	50:60:6:2	40000000	0	0
1051100196	1051100201	1045011003:1042010102:1050000001:1042200401	50:60:6:2	40000000	0	0
1051100188	1051100200	1045011003:1042010102:1050000001:1042200401	50:60:6:2	40000000	0	0
1045000006	1045000014	1045010407	1	40000	0	0
1045000014	1045000022	1045010407	1	100000	0	0
1045000022	1045000031	1045010407	3	200000	0	0
1045000126	1045000277	1045010407	1	20000	0	0
1045000277	1045000122	1045010407	1	50000	0	0
1045000122	1045000030	1045010407	2	100000	0	0
1045000007	1045000015	1045010407	2	80000	0	0
1045000015	1045000023	1045010407	2	200000	0	0
1045000023	1045000032	1045010407	6	400000	0	0
1045000279	1045000016	1045010407	3	120000	0	0
1045000016	1045000024	1045010407	3	300000	0	0
1045000024	1045000033	1045010407	9	600000	0	0
1045000009	1045000017	1045010407	4	160000	0	0
1045000017	1045000025	1045010407	4	400000	0	0
1045000025	1045000034	1045010407	12	800000	0	0
1045000278	1045000018	1045010407	5	200000	0	0
1045000018	1045000026	1045010407	5	500000	0	0
1045000026	1045000035	1045010407	15	1000000	0	0
1045000011	1045000019	1045010407	8	320000	0	0
1045000019	1045000027	1045010407	8	800000	0	0
1045000027	1045000036	1045010407	24	1600000	0	0
1045000012	1045000020	1045010407	12	480000	0	0
1045000020	1045000028	1045010407	12	1200000	0	0
1045000028	1045000037	1045010407	36	2400000	0	0
1045000013	1045000021	1045010407	24	960000	0	0
1045000021	1045000029	1045010407	24	2400000	0	0
1045000029	1045000038	1045010407	72	4800000	0	0
1045000031	1045000032	1045000031	2	400000	0	0
1045000032	1045000034	1045000032	2	800000	0	0
1045000034	1045000036	1045000034	2	1600000	0	0
1045000137	1045000182	1045010407	1	20000	0	0
1045000182	1045000183	1045010407	1	50000	0	0
1045000183	1045000500	1045010407	2	100000	0	0
1045000500	1045000501	1045010407	3	200000	0	0
1045000501	1045000507	1045010407	6	400000	0	0
1045000139	1045000184	1045010407	1	20000	0	0
1045000184	1045000185	1045010407	1	50000	0	0
1045000185	1045000601	1045010407	2	100000	0	0
1045000601	1045000602	1045010407	3	200000	0	0
1045000602	1045000608	1045010407	6	400000	0	0
1045010412	1045011001	1045010407:1045010408:1042200301	30:1:1	2000000	0	0
1050800018	1050800040	1050800020:1045010408	1:5	500000	0	0
1050800040	1050800041	1050800021:1050000001:1042010102	1:1:10	1500000	0	0
1050800041	1050800042	1050800022:1050000001:1042010102	1:2:20	6000000	0	0
1050800042	1050800043	1050800023:1050000001:1042010102	1:4:40	20000000	0	0
1050800043	1050800044	1050800024:1050000001:1042010102:1042010105	1:8:80:3	40000000	0	0
1050800044	1050800045	1045030002:1045000294	25:5	120000000	0	0
1050800045	1050800055	1045011003	60	450000000	0	0
1050800019	1050800050	1050800020:1045010408:1045011003	1:5:1	10000000	0	0
1050800050	1050800051	1050800021:1050000001:1042010102:1045011003	1:1:10:2	20000000	0	0
1050800051	1050800052	1050800022:1050000001:1042010102:1045011003	1:2:20:4	40000000	0	0
1050800052	1050800053	1050800023:1050000001:1042010102:1045011003	1:4:40:8	80000000	0	0
1050800053	1050800054	1050800024:1050000001:1042010102:1045011003	1:8:80:16	200000000	0	0
1050800054	1050800055	1045030002:1045000294:1045011003	25:5:20	320000000	0	0
1045000257	1045000275	1045000257	50	0	0	0
1045000274	1045000276	1045000274	20	0	0	0
1045010423	1045011003	1045010408:1042200301:1045010407	1:2:50	500000	0	0
1045010418	1051000029	1042200401:1042010105:1050000001:1045010407	1:2:2:1500	30000000	0	0
1045010419	1051000031	1042200401:1042010105:1050000001:1045010407	1:2:2:2000	40000000	0	0
1045010420	1051000025	1042200401:1042010105:1050000001:1045010407	1:2:2:1500	30000000	0	0
1045010421	1051000027	1042200401:1042010105:1050000001:1045010407	1:2:2:2000	40000000	0	0
1041010009	1041010029	1041010009	10	10000	0	0
1041020009	1041020016	1041020009	10	10000	0	0
1050007109	1050007110	1042200403:1042200401:1050000001:1045010407	2:2:5:2988	60000000	0	0
1050207115	1050207116	1042200403:1042200401:1050000001:1045010407	2:2:5:2988	60000000	0	0
1050307121	1050307122	1042200403:1042200401:1050000001:1045010407	2:2:5:2988	60000000	0	0
1050407127	1050407128	1042200403:1042200401:1050000001:1045010407	2:2:5:2988	60000000	0	0
1050607126	1050607125	1042200403:1042200401:1050000001:1045010407	2:2:5:2988	60000000	0	0
1050011109	1050011110	1042200403:1042200401:1050000001:1045010407	2:2:5:2988	60000000	0	0
1050211115	1050211116	1042200403:1042200401:1050000001:1045010407	2:2:5:2988	60000000	0	0
1050311121	1050311122	1042200403:1042200401:1050000001:1045010407	2:2:5:2988	60000000	0	0
1050411127	1050411128	1042200403:1042200401:1050000001:1045010407	2:2:5:2988	60000000	0	0
1050611126	1050611125	1042200403:1042200401:1050000001:1045010407	2:2:5:2988	60000000	0	0
1050010109	1050010110	1042200403:1042200401:1050000001:1045010407	2:2:5:2988	60000000	0	0
1050210115	1050210116	1042200403:1042200401:1050000001:1045010407	2:2:5:2988	60000000	0	0
1050310121	1050310122	1042200403:1042200401:1050000001:1045010407	2:2:5:2988	60000000	0	0
1050410127	1050410128	1042200403:1042200401:1050000001:1045010407	2:2:5:2988	60000000	0	0
1050610126	1050610125	1042200403:1042200401:1050000001:1045010407	2:2:5:2988	60000000	0	0
1050005109	1050005110	1042200403:1042200401:1050000001:1045010407	2:2:5:2988	60000000	0	0
1050205115	1050205116	1042200403:1042200401:1050000001:1045010407	2:2:5:2988	60000000	0	0
1050305121	1050305122	1042200403:1042200401:1050000001:1045010407	2:2:5:2988	60000000	0	0
1050405127	1050405128	1042200403:1042200401:1050000001:1045010407	2:2:5:2988	60000000	0	0
1050605126	1050605125	1042200403:1042200401:1050000001:1045010407	2:2:5:2988	60000000	0	0
1045010403	1045010361	1045010408	1	0	0	0
1045010404	1045010362	1045010408	1	0	0	0
1045010405	1045010363	1045010408	1	0	0	0
1045000285	1041030003	1045000286:1045000287	1:1	30000	0	0
1045000286	1041030003	1045000285:1045000287	1:1	30000	0	0
1045000287	1041030003	1045000286:1045000285	1:1	30000	0	0
1041010029	1041010015	1041010029	4	20000	0	0
1041020016	1041020017	1041020016	4	20000	0	0
1045000206	1045000292	1045000206	10	0	0	0
1045010431	1045011003	1045010408:1042200301:1045010407	1:2:50	500000	0	0
1045000290	1045000294	1045010408:1042200301:1050000001:1042010105	10:10:3:1	5000000	0	0
1045010410	1045000135	0	0	10000	0	0
1050901081	1050901076	1050000001:1042010102:1045011001:1045010407:1042200401	15:200:75:400:5	450000000	0	0
1050901082	1050901076	1050000001:1042010102:1045011001:1045010407:1042200401	15:200:75:400:5	450000000	0	0
1050901083	1050901077	1050000001:1042010102:1045011001:1045010407:1042200401	15:200:75:400:5	450000000	0	0
1050901084	1050901077	1050000001:1042010102:1045011001:1045010407:1042200401	15:200:75:400:5	450000000	0	0
1050901085	1050901078	1050000001:1042010102:1045011001:1045010407:1042200401	15:200:75:400:5	450000000	0	0
1050901086	1050901078	1050000001:1042010102:1045011001:1045010407:1042200401	15:200:75:400:5	450000000	0	0
1050901087	1050901079	1050000001:1042010102:1045011001:1045010407:1042200401	15:200:75:400:5	450000000	0	0
1050901088	1050901079	1050000001:1042010102:1045011001:1045010407:1042200401	15:200:75:400:5	450000000	0	0
1050901089	1050901080	1050000001:1042010102:1045011001:1045010407:1042200401	15:200:75:400:5	450000000	0	0
1050901090	1050901080	1050000001:1042010102:1045011001:1045010407:1042200401	15:200:75:400:5	450000000	0	0
1045000507	1045000508	1045010407	16	0	0	0
1045000608	1045000609	1045010407	16	0	0	0
1045000135	1045000136	1045000135	10	0	0	0
1045000292	1045000309	1045000292	10	0	0	0
1045000136	1045000332	1045000136	10	0	0	0
1042200402	1042200404	1045010408:1042200301:1042010106	1:1:1	100000	0	0
1042200404	1042200402	1045010408:1042200301:1042010106	1:1:1	100000	0	0
1051301001	1051301002	1045000344:1050000001:1042010105:1045000271	2:2:1:200	0	0	0
1051301002	1051301003	1045000345:1050000001:1042010105:1045000294:1045000271	2:4:2:1:1000	0	0	0
1051301003	1051301004	1045000349:1050000001:1042010105:1045000294:1045000271	2:8:4:3:2000	0	0	0
1051311001	1051311002	1045000344:1050000001:1042010105:1045000271	2:2:1:200	0	0	0
1051311002	1051311003	1045000345:1050000001:1042010105:1045000294:1045000271	2:4:2:1:1000	0	0	0
1051311003	1051311004	1045000349:1050000001:1042010105:1045000294:1045000271	2:8:4:3:2000	0	0	0
1051302001	1051302002	1045000344:1050000001:1042010105:1045000271	2:2:1:200	0	0	0
1051302002	1051302003	1045000345:1050000001:1042010105:1045000294:1045000271	2:4:2:1:1000	0	0	0
1051302003	1051302004	1045000349:1050000001:1042010105:1045000294:1045000271	2:8:4:3:2000	0	0	0
1051322001	1051322002	1045000344:1050000001:1042010105:1045000271	2:2:1:200	0	0	0
1051322002	1051322003	1045000345:1050000001:1042010105:1045000294:1045000271	2:4:2:1:1000	0	0	0
1051322003	1051322004	1045000349:1050000001:1042010105:1045000294:1045000271	2:8:4:3:2000	0	0	0
1051303001	1051303002	1045000344:1050000001:1042010105:1045000271	2:2:1:200	0	0	0
1051303002	1051303003	1045000345:1050000001:1042010105:1045000294:1045000271	2:4:2:1:1000	0	0	0
1051303003	1051303004	1045000349:1050000001:1042010105:1045000294:1045000271	2:8:4:3:2000	0	0	0
1051333001	1051333002	1045000344:1050000001:1042010105:1045000271	2:2:1:200	0	0	0
1051333002	1051333003	1045000345:1050000001:1042010105:1045000294:1045000271	2:4:2:1:1000	0	0	0
1051333003	1051333004	1045000349:1050000001:1042010105:1045000294:1045000271	2:8:4:3:2000	0	0	0
1051304001	1051304002	1045000344:1050000001:1042010105:1045000271	2:2:1:200	0	0	0
1051304002	1051304003	1045000345:1050000001:1042010105:1045000294:1045000271	2:4:2:1:1000	0	0	0
1051304003	1051304004	1045000349:1050000001:1042010105:1045000294:1045000271	2:8:4:3:2000	0	0	0
1051344001	1051344002	1045000344:1050000001:1042010105:1045000271	2:2:1:200	0	0	0
1051344002	1051344003	1045000345:1050000001:1042010105:1045000294:1045000271	2:4:2:1:1000	0	0	0
1051344003	1051344004	1045000349:1050000001:1042010105:1045000294:1045000271	2:8:4:3:2000	0	0	0
1051305001	1051305002	1045000344:1050000001:1042010105:1045000271	2:2:1:200	0	0	0
1051305002	1051305003	1045000345:1050000001:1042010105:1045000294:1045000271	2:4:2:1:1000	0	0	0
1051305003	1051305004	1045000349:1050000001:1042010105:1045000294:1045000271	2:8:4:3:2000	0	0	0
1051355001	1051355002	1045000344:1050000001:1042010105:1045000271	2:2:1:200	0	0	0
1051355002	1051355003	1045000345:1050000001:1042010105:1045000294:1045000271	2:4:2:1:1000	0	0	0
1051355003	1051355004	1045000349:1050000001:1042010105:1045000294:1045000271	2:8:4:3:2000	0	0	0
1051306001	1051306002	1045000344:1050000001:1042010105:1045000271	2:2:1:200	0	0	0
1051306002	1051306003	1045000345:1050000001:1042010105:1045000294:1045000271	2:4:2:1:1000	0	0	0
1051306003	1051306004	1045000349:1050000001:1042010105:1045000294:1045000271	2:8:4:3:2000	0	0	0
1051366001	1051366002	1045000344:1050000001:1042010105:1045000271	2:2:1:200	0	0	0
1051366002	1051366003	1045000345:1050000001:1042010105:1045000294:1045000271	2:4:2:1:1000	0	0	0
1051366003	1051366004	1045000349:1050000001:1042010105:1045000294:1045000271	2:8:4:3:2000	0	0	0
1051307001	1051307002	1045000344:1050000001:1042010105:1045000271	2:2:1:200	0	0	0
1051307002	1051307003	1045000345:1050000001:1042010105:1045000294:1045000271	2:4:2:1:1000	0	0	0
1051307003	1051307004	1045000349:1050000001:1042010105:1045000294:1045000271	2:8:4:3:2000	0	0	0
1051377001	1051377002	1045000344:1050000001:1042010105:1045000271	2:2:1:200	0	0	0
1051377002	1051377003	1045000345:1050000001:1042010105:1045000294:1045000271	2:4:2:1:1000	0	0	0
1051377003	1051377004	1045000349:1050000001:1042010105:1045000294:1045000271	2:8:4:3:2000	0	0	0
1051308001	1051308002	1045000344:1050000001:1042010105:1045000271	2:2:1:200	0	0	0
1051308002	1051308003	1045000345:1050000001:1042010105:1045000294:1045000271	2:4:2:1:1000	0	0	0
1051308003	1051308004	1045000349:1050000001:1042010105:1045000294:1045000271	2:8:4:3:2000	0	0	0
1051388001	1051388002	1045000344:1050000001:1042010105:1045000271	2:2:1:200	0	0	0
1051388002	1051388003	1045000345:1050000001:1042010105:1045000294:1045000271	2:4:2:1:1000	0	0	0
1051388003	1051388004	1045000349:1050000001:1042010105:1045000294:1045000271	2:8:4:3:2000	0	0	0
1051309001	1051309002	1045000344:1050000001:1042010105:1045000271	2:2:1:200	0	0	0
1051309002	1051309003	1045000345:1050000001:1042010105:1045000294:1045000271	2:4:2:1:1000	0	0	0
1051309003	1051309004	1045000349:1050000001:1042010105:1045000294:1045000271	2:8:4:3:2000	0	0	0
1051399001	1051399002	1045000344:1050000001:1042010105:1045000271	2:2:1:200	0	0	0
1051399002	1051399003	1045000345:1050000001:1042010105:1045000294:1045000271	2:4:2:1:1000	0	0	0
1051399003	1051399004	1045000349:1050000001:1042010105:1045000294:1045000271	2:8:4:3:2000	0	0	0
1051310001	1051310002	1045000344:1050000001:1042010105:1045000271	2:2:1:200	0	0	0
1051310002	1051310003	1045000345:1050000001:1042010105:1045000294:1045000271	2:4:2:1:1000	0	0	0
1051310003	1051310004	1045000349:1050000001:1042010105:1045000294:1045000271	2:8:4:3:2000	0	0	0
1051312001	1051312002	1045000344:1050000001:1042010105:1045000271	2:2:1:200	0	0	0
1051312002	1051312003	1045000345:1050000001:1042010105:1045000294:1045000271	2:4:2:1:1000	0	0	0
1051312003	1051312004	1045000349:1050000001:1042010105:1045000294:1045000271	2:8:4:3:2000	0	0	0
1051313001	1051313002	1045000344:1050000001:1042010105:1045000271	2:2:1:200	0	0	0
1051313002	1051313003	1045000345:1050000001:1042010105:1045000294:1045000271	2:4:2:1:1000	0	0	0
1051313003	1051313004	1045000349:1050000001:1042010105:1045000294:1045000271	2:8:4:3:2000	0	0	0
1051314001	1051314002	1045000344:1050000001:1042010105:1045000271	2:2:1:200	0	0	0
1051314002	1051314003	1045000345:1050000001:1042010105:1045000294:1045000271	2:4:2:1:1000	0	0	0
1051314003	1051314004	1045000349:1050000001:1042010105:1045000294:1045000271	2:8:4:3:2000	0	0	0
1051315001	1051315002	1045000344:1050000001:1042010105:1045000271	2:2:1:200	0	0	0
1051315002	1051315003	1045000345:1050000001:1042010105:1045000294:1045000271	2:4:2:1:1000	0	0	0
1051315003	1051315004	1045000349:1050000001:1042010105:1045000294:1045000271	2:8:4:3:2000	0	0	0
1051316001	1051316002	1045000344:1050000001:1042010105:1045000271	2:2:1:200	0	0	0
1051316002	1051316003	1045000345:1050000001:1042010105:1045000294:1045000271	2:4:2:1:1000	0	0	0
1051316003	1051316004	1045000349:1050000001:1042010105:1045000294:1045000271	2:8:4:3:2000	0	0	0
1045000134	1045000135	1045000134	10	0	0	0
1045000370	1045000371	1042010106:1045010408:1042200301	2:4:6	0	0	0
1045010442	1045011001	1045010407:1045010408:1042200301	30:1:1	2000000	0	0
1045010443	1045011003	1045010408:1042200301:1045010407	1:2:50	500000	0	0
1051300101	1051300102	1045000344:1050000001:1042010105:1045000271	2:2:1:200	0	0	0
1051300102	1051300103	1045000345:1050000001:1042010105:1045000294:1045000271	2:4:2:1:1000	0	0	0
1051300103	1051300104	1045000349:1050000001:1042010105:1045000294:1045000271	2:8:4:3:2000	0	0	0
1051300201	1051300202	1045000344:1050000001:1042010105:1045000271	2:2:1:200	0	0	0
1051300202	1051300203	1045000345:1050000001:1042010105:1045000294:1045000271	2:4:2:1:1000	0	0	0
1051300203	1051300204	1045000349:1050000001:1042010105:1045000294:1045000271	2:8:4:3:2000	0	0	0
1051300301	1051300302	1045000344:1050000001:1042010105:1045000271	2:2:1:200	0	0	0
1051300302	1051300303	1045000345:1050000001:1042010105:1045000294:1045000271	2:4:2:1:1000	0	0	0
1051300303	1051300304	1045000349:1050000001:1042010105:1045000294:1045000271	2:8:4:3:2000	0	0	0
1051300401	1051300402	1045000344:1050000001:1042010105:1045000271	2:2:1:200	0	0	0
1051300402	1051300403	1045000345:1050000001:1042010105:1045000294:1045000271	2:4:2:1:1000	0	0	0
1051300403	1051300404	1045000349:1050000001:1042010105:1045000294:1045000271	2:8:4:3:2000	0	0	0
1045000379	1051300101	1045000379:1045011003:1045010407:1042200401	6:6:666:1	0	0	0
1045000380	1051300201	1045000380:1045011003:1045010407:1042200401	6:6:666:1	0	0	0
1045000381	1051300301	1045000381:1045011003:1045010407:1042200401	6:6:666:1	0	0	0
1045000382	1051300401	1045000382:1045011003:1045010407:1042200401	6:6:666:1	0	0	0
1045000378	1045000377	1045010407	40	0	0	0
1045000386	1045000384	1045010408:1042200301:1042010106	5:7:3	0	0	0
1045000387	1045000385	1045010407	50	0	0	0
1045000388	1045000345	1045000388	10	0	0	0
1045000390	1045013056	1045010407	20	0	0	0
