level	upState	upWay	upModelId	upAtt
670	0	0	0	power,physique:nimble,spirit
671	0	0	0	power,physique:nimble,spirit
672	0	0	0	power,physique:nimble,spirit
673	0	0	0	power,physique:nimble,spirit
674	0	0	0	power,physique:nimble,spirit
675	1	0	0	power,physique:nimble,spirit
676	0	0	0	power,physique:nimble,spirit
677	0	0	0	power,physique:nimble,spirit
678	0	0	0	power,physique:nimble,spirit
679	0	0	0	power,physique:nimble,spirit
680	0	0	0	power,physique:nimble,spirit
681	0	0	0	power,physique:nimble,spirit
682	0	0	0	power,physique:nimble,spirit
683	0	0	0	power,physique:nimble,spirit
684	0	0	0	power,physique:nimble,spirit
685	0	0	0	power,physique:nimble,spirit
686	0	0	0	power,physique:nimble,spirit
687	0	0	0	power,physique:nimble,spirit
688	0	0	0	power,physique:nimble,spirit
689	0	0	0	power,physique:nimble,spirit
690	0	0	0	power,physique:nimble,spirit
691	0	0	0	power,physique:nimble,spirit
692	0	0	0	power,physique:nimble,spirit
693	0	0	0	power,physique:nimble,spirit
694	0	0	0	power,physique:nimble,spirit
695	0	0	0	power,physique:nimble,spirit
696	0	0	0	power,physique:nimble,spirit
697	0	0	0	power,physique:nimble,spirit
698	0	0	0	power,physique:nimble,spirit
699	0	0	0	power,physique:nimble,spirit
700	1	0	0	power,physique:nimble,spirit
701	0	0	0	power,physique:nimble,spirit
702	0	0	0	power,physique:nimble,spirit
703	0	0	0	power,physique:nimble,spirit
704	0	0	0	power,physique:nimble,spirit
705	0	0	0	power,physique:nimble,spirit
706	0	0	0	power,physique:nimble,spirit
707	0	0	0	power,physique:nimble,spirit
708	0	0	0	power,physique:nimble,spirit
709	0	0	0	power,physique:nimble,spirit
710	0	0	0	power,physique:nimble,spirit
711	0	0	0	power,physique:nimble,spirit
712	0	0	0	power,physique:nimble,spirit
713	0	0	0	power,physique:nimble,spirit
714	0	0	0	power,physique:nimble,spirit
715	0	0	0	power,physique:nimble,spirit
716	0	0	0	power,physique:nimble,spirit
717	0	0	0	power,physique:nimble,spirit
718	0	0	0	power,physique:nimble,spirit
719	0	0	0	power,physique:nimble,spirit
720	0	0	0	power,physique:nimble,spirit
721	0	0	0	power,physique:nimble,spirit
722	0	0	0	power,physique:nimble,spirit
723	0	0	0	power,physique:nimble,spirit
724	0	0	0	power,physique:nimble,spirit
725	1	0	0	power,physique:nimble,spirit
726	0	0	0	power,physique:nimble,spirit
727	0	0	0	power,physique:nimble,spirit
728	0	0	0	power,physique:nimble,spirit
729	0	0	0	power,physique:nimble,spirit
730	0	0	0	power,physique:nimble,spirit
731	0	0	0	power,physique:nimble,spirit
732	0	0	0	power,physique:nimble,spirit
733	0	0	0	power,physique:nimble,spirit
734	0	0	0	power,physique:nimble,spirit
735	0	0	0	power,physique:nimble,spirit
736	0	0	0	power,physique:nimble,spirit
737	0	0	0	power,physique:nimble,spirit
738	0	0	0	power,physique:nimble,spirit
739	0	0	0	power,physique:nimble,spirit
740	0	0	0	power,physique:nimble,spirit
741	0	0	0	power,physique:nimble,spirit
742	0	0	0	power,physique:nimble,spirit
743	0	0	0	power,physique:nimble,spirit
744	0	0	0	power,physique:nimble,spirit
745	0	0	0	power,physique:nimble,spirit
746	0	0	0	power,physique:nimble,spirit
747	0	0	0	power,physique:nimble,spirit
748	0	0	0	power,physique:nimble,spirit
749	0	0	0	power,physique:nimble,spirit
750	1	0	0	power,physique:nimble,spirit
751	0	0	0	power,physique:nimble,spirit
752	0	0	0	power,physique:nimble,spirit
753	0	0	0	power,physique:nimble,spirit
754	0	0	0	power,physique:nimble,spirit
755	0	0	0	power,physique:nimble,spirit
756	0	0	0	power,physique:nimble,spirit
757	0	0	0	power,physique:nimble,spirit
758	0	0	0	power,physique:nimble,spirit
759	0	0	0	power,physique:nimble,spirit
760	0	0	0	power,physique:nimble,spirit
761	0	0	0	power,physique:nimble,spirit
762	0	0	0	power,physique:nimble,spirit
763	0	0	0	power,physique:nimble,spirit
764	0	0	0	power,physique:nimble,spirit
765	0	0	0	power,physique:nimble,spirit
766	0	0	0	power,physique:nimble,spirit
767	0	0	0	power,physique:nimble,spirit
768	0	0	0	power,physique:nimble,spirit
769	0	0	0	power,physique:nimble,spirit
770	0	0	0	power,physique:nimble,spirit
771	0	0	0	power,physique:nimble,spirit
772	0	0	0	power,physique:nimble,spirit
773	0	0	0	power,physique:nimble,spirit
774	0	0	0	power,physique:nimble,spirit
775	1	0	0	power,physique:nimble,spirit
776	0	0	0	power,physique:nimble,spirit
777	0	0	0	power,physique:nimble,spirit
778	0	0	0	power,physique:nimble,spirit
779	0	0	0	power,physique:nimble,spirit
780	0	0	0	power,physique:nimble,spirit
781	0	0	0	power,physique:nimble,spirit
782	0	0	0	power,physique:nimble,spirit
783	0	0	0	power,physique:nimble,spirit
784	0	0	0	power,physique:nimble,spirit
785	0	0	0	power,physique:nimble,spirit
786	0	0	0	power,physique:nimble,spirit
787	0	0	0	power,physique:nimble,spirit
788	0	0	0	power,physique:nimble,spirit
789	0	0	0	power,physique:nimble,spirit
790	0	0	0	power,physique:nimble,spirit
791	0	0	0	power,physique:nimble,spirit
792	0	0	0	power,physique:nimble,spirit
793	0	0	0	power,physique:nimble,spirit
794	0	0	0	power,physique:nimble,spirit
795	0	0	0	power,physique:nimble,spirit
796	0	0	0	power,physique:nimble,spirit
797	0	0	0	power,physique:nimble,spirit
798	0	0	0	power,physique:nimble,spirit
799	0	0	0	power,physique:nimble,spirit
800	1	0	0	power,physique:nimble,spirit
801	0	0	0	power,physique:nimble,spirit
802	0	0	0	power,physique:nimble,spirit
803	0	0	0	power,physique:nimble,spirit
804	0	0	0	power,physique:nimble,spirit
805	0	0	0	power,physique:nimble,spirit
806	0	0	0	power,physique:nimble,spirit
807	0	0	0	power,physique:nimble,spirit
808	0	0	0	power,physique:nimble,spirit
809	0	0	0	power,physique:nimble,spirit
810	0	0	0	power,physique:nimble,spirit
811	0	0	0	power,physique:nimble,spirit
812	0	0	0	power,physique:nimble,spirit
813	0	0	0	power,physique:nimble,spirit
814	0	0	0	power,physique:nimble,spirit
815	0	0	0	power,physique:nimble,spirit
816	0	0	0	power,physique:nimble,spirit
817	0	0	0	power,physique:nimble,spirit
818	0	0	0	power,physique:nimble,spirit
819	0	0	0	power,physique:nimble,spirit
820	0	0	0	power,physique:nimble,spirit
821	0	0	0	power,physique:nimble,spirit
822	0	0	0	power,physique:nimble,spirit
823	0	0	0	power,physique:nimble,spirit
824	0	0	0	power,physique:nimble,spirit
825	1	0	0	power,physique:nimble,spirit
826	0	0	0	power,physique:nimble,spirit
827	0	0	0	power,physique:nimble,spirit
828	0	0	0	power,physique:nimble,spirit
829	0	0	0	power,physique:nimble,spirit
830	0	0	0	power,physique:nimble,spirit
831	0	0	0	power,physique:nimble,spirit
832	0	0	0	power,physique:nimble,spirit
833	0	0	0	power,physique:nimble,spirit
834	0	0	0	power,physique:nimble,spirit
835	0	0	0	power,physique:nimble,spirit
836	0	0	0	power,physique:nimble,spirit
837	0	0	0	power,physique:nimble,spirit
838	0	0	0	power,physique:nimble,spirit
839	0	0	0	power,physique:nimble,spirit
840	0	0	0	power,physique:nimble,spirit
841	0	0	0	power,physique:nimble,spirit
842	0	0	0	power,physique:nimble,spirit
843	0	0	0	power,physique:nimble,spirit
844	0	0	0	power,physique:nimble,spirit
845	0	0	0	power,physique:nimble,spirit
846	0	0	0	power,physique:nimble,spirit
847	0	0	0	power,physique:nimble,spirit
848	0	0	0	power,physique:nimble,spirit
849	0	0	0	power,physique:nimble,spirit
850	1	0	0	power,physique:nimble,spirit
851	0	0	0	power,physique:nimble,spirit
852	0	0	0	power,physique:nimble,spirit
853	0	0	0	power,physique:nimble,spirit
854	0	0	0	power,physique:nimble,spirit
855	0	0	0	power,physique:nimble,spirit
856	0	0	0	power,physique:nimble,spirit
857	0	0	0	power,physique:nimble,spirit
858	0	0	0	power,physique:nimble,spirit
859	0	0	0	power,physique:nimble,spirit
860	0	0	0	power,physique:nimble,spirit
861	0	0	0	power,physique:nimble,spirit
862	0	0	0	power,physique:nimble,spirit
863	0	0	0	power,physique:nimble,spirit
864	0	0	0	power,physique:nimble,spirit
865	0	0	0	power,physique:nimble,spirit
866	0	0	0	power,physique:nimble,spirit
867	0	0	0	power,physique:nimble,spirit
868	0	0	0	power,physique:nimble,spirit
869	0	0	0	power,physique:nimble,spirit
870	0	0	0	power,physique:nimble,spirit
871	0	0	0	power,physique:nimble,spirit
872	0	0	0	power,physique:nimble,spirit
873	0	0	0	power,physique:nimble,spirit
874	0	0	0	power,physique:nimble,spirit
875	1	0	0	power,physique:nimble,spirit
876	0	0	0	power,physique:nimble,spirit
877	0	0	0	power,physique:nimble,spirit
878	0	0	0	power,physique:nimble,spirit
879	0	0	0	power,physique:nimble,spirit
880	0	0	0	power,physique:nimble,spirit
881	0	0	0	power,physique:nimble,spirit
882	0	0	0	power,physique:nimble,spirit
883	0	0	0	power,physique:nimble,spirit
884	0	0	0	power,physique:nimble,spirit
885	0	0	0	power,physique:nimble,spirit
886	0	0	0	power,physique:nimble,spirit
887	0	0	0	power,physique:nimble,spirit
888	0	0	0	power,physique:nimble,spirit
889	0	0	0	power,physique:nimble,spirit
890	0	0	0	power,physique:nimble,spirit
891	0	0	0	power,physique:nimble,spirit
892	0	0	0	power,physique:nimble,spirit
893	0	0	0	power,physique:nimble,spirit
894	0	0	0	power,physique:nimble,spirit
895	0	0	0	power,physique:nimble,spirit
896	0	0	0	power,physique:nimble,spirit
897	0	0	0	power,physique:nimble,spirit
898	0	0	0	power,physique:nimble,spirit
899	0	0	0	power,physique:nimble,spirit
900	1	0	0	power,physique:nimble,spirit
901	0	0	0	power,physique:nimble,spirit
902	0	0	0	power,physique:nimble,spirit
903	0	0	0	power,physique:nimble,spirit
904	0	0	0	power,physique:nimble,spirit
905	0	0	0	power,physique:nimble,spirit
906	0	0	0	power,physique:nimble,spirit
907	0	0	0	power,physique:nimble,spirit
908	0	0	0	power,physique:nimble,spirit
909	0	0	0	power,physique:nimble,spirit
910	0	0	0	power,physique:nimble,spirit
911	0	0	0	power,physique:nimble,spirit
912	0	0	0	power,physique:nimble,spirit
913	0	0	0	power,physique:nimble,spirit
914	0	0	0	power,physique:nimble,spirit
915	0	0	0	power,physique:nimble,spirit
916	0	0	0	power,physique:nimble,spirit
917	0	0	0	power,physique:nimble,spirit
918	0	0	0	power,physique:nimble,spirit
919	0	0	0	power,physique:nimble,spirit
920	0	0	0	power,physique:nimble,spirit
921	0	0	0	power,physique:nimble,spirit
922	0	0	0	power,physique:nimble,spirit
923	0	0	0	power,physique:nimble,spirit
924	0	0	0	power,physique:nimble,spirit
925	1	0	0	power,physique:nimble,spirit
926	0	0	0	power,physique:nimble,spirit
927	0	0	0	power,physique:nimble,spirit
928	0	0	0	power,physique:nimble,spirit
929	0	0	0	power,physique:nimble,spirit
930	0	0	0	power,physique:nimble,spirit
931	0	0	0	power,physique:nimble,spirit
932	0	0	0	power,physique:nimble,spirit
933	0	0	0	power,physique:nimble,spirit
934	0	0	0	power,physique:nimble,spirit
935	0	0	0	power,physique:nimble,spirit
936	0	0	0	power,physique:nimble,spirit
937	0	0	0	power,physique:nimble,spirit
938	0	0	0	power,physique:nimble,spirit
939	0	0	0	power,physique:nimble,spirit
940	0	0	0	power,physique:nimble,spirit
941	0	0	0	power,physique:nimble,spirit
942	0	0	0	power,physique:nimble,spirit
943	0	0	0	power,physique:nimble,spirit
944	0	0	0	power,physique:nimble,spirit
945	0	0	0	power,physique:nimble,spirit
946	0	0	0	power,physique:nimble,spirit
947	0	0	0	power,physique:nimble,spirit
948	0	0	0	power,physique:nimble,spirit
949	0	0	0	power,physique:nimble,spirit
950	1	0	0	power,physique:nimble,spirit
951	0	0	0	power,physique:nimble,spirit
952	0	0	0	power,physique:nimble,spirit
953	0	0	0	power,physique:nimble,spirit
954	0	0	0	power,physique:nimble,spirit
955	0	0	0	power,physique:nimble,spirit
956	0	0	0	power,physique:nimble,spirit
957	0	0	0	power,physique:nimble,spirit
958	0	0	0	power,physique:nimble,spirit
959	0	0	0	power,physique:nimble,spirit
960	0	0	0	power,physique:nimble,spirit
961	0	0	0	power,physique:nimble,spirit
962	0	0	0	power,physique:nimble,spirit
963	0	0	0	power,physique:nimble,spirit
964	0	0	0	power,physique:nimble,spirit
965	0	0	0	power,physique:nimble,spirit
966	0	0	0	power,physique:nimble,spirit
967	0	0	0	power,physique:nimble,spirit
968	0	0	0	power,physique:nimble,spirit
969	0	0	0	power,physique:nimble,spirit
970	0	0	0	power,physique:nimble,spirit
971	0	0	0	power,physique:nimble,spirit
972	0	0	0	power,physique:nimble,spirit
973	0	0	0	power,physique:nimble,spirit
974	0	0	0	power,physique:nimble,spirit
975	1	0	0	power,physique:nimble,spirit
976	0	0	0	power,physique:nimble,spirit
977	0	0	0	power,physique:nimble,spirit
978	0	0	0	power,physique:nimble,spirit
979	0	0	0	power,physique:nimble,spirit
980	0	0	0	power,physique:nimble,spirit
981	0	0	0	power,physique:nimble,spirit
982	0	0	0	power,physique:nimble,spirit
983	0	0	0	power,physique:nimble,spirit
984	0	0	0	power,physique:nimble,spirit
985	0	0	0	power,physique:nimble,spirit
986	0	0	0	power,physique:nimble,spirit
987	0	0	0	power,physique:nimble,spirit
988	0	0	0	power,physique:nimble,spirit
989	0	0	0	power,physique:nimble,spirit
990	0	0	0	power,physique:nimble,spirit
991	0	0	0	power,physique:nimble,spirit
992	0	0	0	power,physique:nimble,spirit
993	0	0	0	power,physique:nimble,spirit
994	0	0	0	power,physique:nimble,spirit
995	0	0	0	power,physique:nimble,spirit
996	0	0	0	power,physique:nimble,spirit
997	0	0	0	power,physique:nimble,spirit
998	0	0	0	power,physique:nimble,spirit
999	0	0	0	power,physique:nimble,spirit
1000	1	0	0	power,physique:nimble,spirit
