level	upState	upWay	upModelId	upAtt
1643	0	0	0	power,nimble:spirit,wisdom
1644	0	0	0	power,nimble:spirit,wisdom
1645	0	0	0	power,nimble:spirit,wisdom
1646	0	0	0	power,nimble:spirit,wisdom
1647	0	0	0	power,nimble:spirit,wisdom
1648	0	0	0	power,nimble:spirit,wisdom
1649	0	0	0	power,nimble:spirit,wisdom
1650	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
1651	0	0	0	power,nimble:spirit,wisdom
1652	0	0	0	power,nimble:spirit,wisdom
1653	0	0	0	power,nimble:spirit,wisdom
1654	0	0	0	power,nimble:spirit,wisdom
1655	0	0	0	power,nimble:spirit,wisdom
1656	0	0	0	power,nimble:spirit,wisdom
1657	0	0	0	power,nimble:spirit,wisdom
1658	0	0	0	power,nimble:spirit,wisdom
1659	0	0	0	power,nimble:spirit,wisdom
1660	0	0	0	power,nimble:spirit,wisdom
1661	0	0	0	power,nimble:spirit,wisdom
1662	0	0	0	power,nimble:spirit,wisdom
1663	0	0	0	power,nimble:spirit,wisdom
1664	0	0	0	power,nimble:spirit,wisdom
1665	0	0	0	power,nimble:spirit,wisdom
1666	0	0	0	power,nimble:spirit,wisdom
1667	0	0	0	power,nimble:spirit,wisdom
1668	0	0	0	power,nimble:spirit,wisdom
1669	0	0	0	power,nimble:spirit,wisdom
1670	0	0	0	power,nimble:spirit,wisdom
1671	0	0	0	power,nimble:spirit,wisdom
1672	0	0	0	power,nimble:spirit,wisdom
1673	0	0	0	power,nimble:spirit,wisdom
1674	0	0	0	power,nimble:spirit,wisdom
1675	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
1676	0	0	0	power,nimble:spirit,wisdom
1677	0	0	0	power,nimble:spirit,wisdom
1678	0	0	0	power,nimble:spirit,wisdom
1679	0	0	0	power,nimble:spirit,wisdom
1680	0	0	0	power,nimble:spirit,wisdom
1681	0	0	0	power,nimble:spirit,wisdom
1682	0	0	0	power,nimble:spirit,wisdom
1683	0	0	0	power,nimble:spirit,wisdom
1684	0	0	0	power,nimble:spirit,wisdom
1685	0	0	0	power,nimble:spirit,wisdom
1686	0	0	0	power,nimble:spirit,wisdom
1687	0	0	0	power,nimble:spirit,wisdom
1688	0	0	0	power,nimble:spirit,wisdom
1689	0	0	0	power,nimble:spirit,wisdom
1690	0	0	0	power,nimble:spirit,wisdom
1691	0	0	0	power,nimble:spirit,wisdom
1692	0	0	0	power,nimble:spirit,wisdom
1693	0	0	0	power,nimble:spirit,wisdom
1694	0	0	0	power,nimble:spirit,wisdom
1695	0	0	0	power,nimble:spirit,wisdom
1696	0	0	0	power,nimble:spirit,wisdom
1697	0	0	0	power,nimble:spirit,wisdom
1698	0	0	0	power,nimble:spirit,wisdom
1699	0	0	0	power,nimble:spirit,wisdom
1700	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
1701	0	0	0	power,nimble:spirit,wisdom
1702	0	0	0	power,nimble:spirit,wisdom
1703	0	0	0	power,nimble:spirit,wisdom
1704	0	0	0	power,nimble:spirit,wisdom
1705	0	0	0	power,nimble:spirit,wisdom
1706	0	0	0	power,nimble:spirit,wisdom
1707	0	0	0	power,nimble:spirit,wisdom
1708	0	0	0	power,nimble:spirit,wisdom
1709	0	0	0	power,nimble:spirit,wisdom
1710	0	0	0	power,nimble:spirit,wisdom
1711	0	0	0	power,nimble:spirit,wisdom
1712	0	0	0	power,nimble:spirit,wisdom
1713	0	0	0	power,nimble:spirit,wisdom
1714	0	0	0	power,nimble:spirit,wisdom
1715	0	0	0	power,nimble:spirit,wisdom
1716	0	0	0	power,nimble:spirit,wisdom
1717	0	0	0	power,nimble:spirit,wisdom
1718	0	0	0	power,nimble:spirit,wisdom
1719	0	0	0	power,nimble:spirit,wisdom
1720	0	0	0	power,nimble:spirit,wisdom
1721	0	0	0	power,nimble:spirit,wisdom
1722	0	0	0	power,nimble:spirit,wisdom
1723	0	0	0	power,nimble:spirit,wisdom
1724	0	0	0	power,nimble:spirit,wisdom
1725	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
1726	0	0	0	power,nimble:spirit,wisdom
1727	0	0	0	power,nimble:spirit,wisdom
1728	0	0	0	power,nimble:spirit,wisdom
1729	0	0	0	power,nimble:spirit,wisdom
1730	0	0	0	power,nimble:spirit,wisdom
1731	0	0	0	power,nimble:spirit,wisdom
1732	0	0	0	power,nimble:spirit,wisdom
1733	0	0	0	power,nimble:spirit,wisdom
1734	0	0	0	power,nimble:spirit,wisdom
1735	0	0	0	power,nimble:spirit,wisdom
1736	0	0	0	power,nimble:spirit,wisdom
1737	0	0	0	power,nimble:spirit,wisdom
1738	0	0	0	power,nimble:spirit,wisdom
1739	0	0	0	power,nimble:spirit,wisdom
1740	0	0	0	power,nimble:spirit,wisdom
1741	0	0	0	power,nimble:spirit,wisdom
1742	0	0	0	power,nimble:spirit,wisdom
1743	0	0	0	power,nimble:spirit,wisdom
1744	0	0	0	power,nimble:spirit,wisdom
1745	0	0	0	power,nimble:spirit,wisdom
1746	0	0	0	power,nimble:spirit,wisdom
1747	0	0	0	power,nimble:spirit,wisdom
1748	0	0	0	power,nimble:spirit,wisdom
1749	0	0	0	power,nimble:spirit,wisdom
1750	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
1751	0	0	0	power,nimble:spirit,wisdom
1752	0	0	0	power,nimble:spirit,wisdom
1753	0	0	0	power,nimble:spirit,wisdom
1754	0	0	0	power,nimble:spirit,wisdom
1755	0	0	0	power,nimble:spirit,wisdom
1756	0	0	0	power,nimble:spirit,wisdom
1757	0	0	0	power,nimble:spirit,wisdom
1758	0	0	0	power,nimble:spirit,wisdom
1759	0	0	0	power,nimble:spirit,wisdom
1760	0	0	0	power,nimble:spirit,wisdom
1761	0	0	0	power,nimble:spirit,wisdom
1762	0	0	0	power,nimble:spirit,wisdom
1763	0	0	0	power,nimble:spirit,wisdom
1764	0	0	0	power,nimble:spirit,wisdom
1765	0	0	0	power,nimble:spirit,wisdom
1766	0	0	0	power,nimble:spirit,wisdom
1767	0	0	0	power,nimble:spirit,wisdom
1768	0	0	0	power,nimble:spirit,wisdom
1769	0	0	0	power,nimble:spirit,wisdom
1770	0	0	0	power,nimble:spirit,wisdom
1771	0	0	0	power,nimble:spirit,wisdom
1772	0	0	0	power,nimble:spirit,wisdom
1773	0	0	0	power,nimble:spirit,wisdom
1774	0	0	0	power,nimble:spirit,wisdom
1775	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
1776	0	0	0	power,nimble:spirit,wisdom
1777	0	0	0	power,nimble:spirit,wisdom
1778	0	0	0	power,nimble:spirit,wisdom
1779	0	0	0	power,nimble:spirit,wisdom
1780	0	0	0	power,nimble:spirit,wisdom
1781	0	0	0	power,nimble:spirit,wisdom
1782	0	0	0	power,nimble:spirit,wisdom
1783	0	0	0	power,nimble:spirit,wisdom
1784	0	0	0	power,nimble:spirit,wisdom
1785	0	0	0	power,nimble:spirit,wisdom
1786	0	0	0	power,nimble:spirit,wisdom
1787	0	0	0	power,nimble:spirit,wisdom
1788	0	0	0	power,nimble:spirit,wisdom
1789	0	0	0	power,nimble:spirit,wisdom
1790	0	0	0	power,nimble:spirit,wisdom
1791	0	0	0	power,nimble:spirit,wisdom
1792	0	0	0	power,nimble:spirit,wisdom
1793	0	0	0	power,nimble:spirit,wisdom
1794	0	0	0	power,nimble:spirit,wisdom
1795	0	0	0	power,nimble:spirit,wisdom
1796	0	0	0	power,nimble:spirit,wisdom
1797	0	0	0	power,nimble:spirit,wisdom
1798	0	0	0	power,nimble:spirit,wisdom
1799	0	0	0	power,nimble:spirit,wisdom
1800	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
1801	0	0	0	power,nimble:spirit,wisdom
1802	0	0	0	power,nimble:spirit,wisdom
1803	0	0	0	power,nimble:spirit,wisdom
1804	0	0	0	power,nimble:spirit,wisdom
1805	0	0	0	power,nimble:spirit,wisdom
1806	0	0	0	power,nimble:spirit,wisdom
1807	0	0	0	power,nimble:spirit,wisdom
1808	0	0	0	power,nimble:spirit,wisdom
1809	0	0	0	power,nimble:spirit,wisdom
1810	0	0	0	power,nimble:spirit,wisdom
1811	0	0	0	power,nimble:spirit,wisdom
1812	0	0	0	power,nimble:spirit,wisdom
1813	0	0	0	power,nimble:spirit,wisdom
1814	0	0	0	power,nimble:spirit,wisdom
1815	0	0	0	power,nimble:spirit,wisdom
1816	0	0	0	power,nimble:spirit,wisdom
1817	0	0	0	power,nimble:spirit,wisdom
1818	0	0	0	power,nimble:spirit,wisdom
1819	0	0	0	power,nimble:spirit,wisdom
1820	0	0	0	power,nimble:spirit,wisdom
1821	0	0	0	power,nimble:spirit,wisdom
1822	0	0	0	power,nimble:spirit,wisdom
1823	0	0	0	power,nimble:spirit,wisdom
1824	0	0	0	power,nimble:spirit,wisdom
1825	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
1826	0	0	0	power,nimble:spirit,wisdom
1827	0	0	0	power,nimble:spirit,wisdom
1828	0	0	0	power,nimble:spirit,wisdom
1829	0	0	0	power,nimble:spirit,wisdom
1830	0	0	0	power,nimble:spirit,wisdom
1831	0	0	0	power,nimble:spirit,wisdom
1832	0	0	0	power,nimble:spirit,wisdom
1833	0	0	0	power,nimble:spirit,wisdom
1834	0	0	0	power,nimble:spirit,wisdom
1835	0	0	0	power,nimble:spirit,wisdom
1836	0	0	0	power,nimble:spirit,wisdom
1837	0	0	0	power,nimble:spirit,wisdom
1838	0	0	0	power,nimble:spirit,wisdom
1839	0	0	0	power,nimble:spirit,wisdom
1840	0	0	0	power,nimble:spirit,wisdom
1841	0	0	0	power,nimble:spirit,wisdom
1842	0	0	0	power,nimble:spirit,wisdom
1843	0	0	0	power,nimble:spirit,wisdom
1844	0	0	0	power,nimble:spirit,wisdom
1845	0	0	0	power,nimble:spirit,wisdom
1846	0	0	0	power,nimble:spirit,wisdom
1847	0	0	0	power,nimble:spirit,wisdom
1848	0	0	0	power,nimble:spirit,wisdom
1849	0	0	0	power,nimble:spirit,wisdom
1850	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
1851	0	0	0	power,nimble:spirit,wisdom
1852	0	0	0	power,nimble:spirit,wisdom
1853	0	0	0	power,nimble:spirit,wisdom
1854	0	0	0	power,nimble:spirit,wisdom
1855	0	0	0	power,nimble:spirit,wisdom
1856	0	0	0	power,nimble:spirit,wisdom
1857	0	0	0	power,nimble:spirit,wisdom
1858	0	0	0	power,nimble:spirit,wisdom
1859	0	0	0	power,nimble:spirit,wisdom
1860	0	0	0	power,nimble:spirit,wisdom
1861	0	0	0	power,nimble:spirit,wisdom
1862	0	0	0	power,nimble:spirit,wisdom
1863	0	0	0	power,nimble:spirit,wisdom
1864	0	0	0	power,nimble:spirit,wisdom
1865	0	0	0	power,nimble:spirit,wisdom
1866	0	0	0	power,nimble:spirit,wisdom
1867	0	0	0	power,nimble:spirit,wisdom
1868	0	0	0	power,nimble:spirit,wisdom
1869	0	0	0	power,nimble:spirit,wisdom
1870	0	0	0	power,nimble:spirit,wisdom
1871	0	0	0	power,nimble:spirit,wisdom
1872	0	0	0	power,nimble:spirit,wisdom
1873	0	0	0	power,nimble:spirit,wisdom
1874	0	0	0	power,nimble:spirit,wisdom
1875	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
1876	0	0	0	power,nimble:spirit,wisdom
1877	0	0	0	power,nimble:spirit,wisdom
1878	0	0	0	power,nimble:spirit,wisdom
1879	0	0	0	power,nimble:spirit,wisdom
1880	0	0	0	power,nimble:spirit,wisdom
1881	0	0	0	power,nimble:spirit,wisdom
1882	0	0	0	power,nimble:spirit,wisdom
1883	0	0	0	power,nimble:spirit,wisdom
1884	0	0	0	power,nimble:spirit,wisdom
1885	0	0	0	power,nimble:spirit,wisdom
1886	0	0	0	power,nimble:spirit,wisdom
1887	0	0	0	power,nimble:spirit,wisdom
1888	0	0	0	power,nimble:spirit,wisdom
1889	0	0	0	power,nimble:spirit,wisdom
1890	0	0	0	power,nimble:spirit,wisdom
1891	0	0	0	power,nimble:spirit,wisdom
1892	0	0	0	power,nimble:spirit,wisdom
1893	0	0	0	power,nimble:spirit,wisdom
1894	0	0	0	power,nimble:spirit,wisdom
1895	0	0	0	power,nimble:spirit,wisdom
1896	0	0	0	power,nimble:spirit,wisdom
1897	0	0	0	power,nimble:spirit,wisdom
1898	0	0	0	power,nimble:spirit,wisdom
1899	0	0	0	power,nimble:spirit,wisdom
1900	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
1901	0	0	0	power,nimble:spirit,wisdom
1902	0	0	0	power,nimble:spirit,wisdom
1903	0	0	0	power,nimble:spirit,wisdom
1904	0	0	0	power,nimble:spirit,wisdom
1905	0	0	0	power,nimble:spirit,wisdom
1906	0	0	0	power,nimble:spirit,wisdom
1907	0	0	0	power,nimble:spirit,wisdom
1908	0	0	0	power,nimble:spirit,wisdom
1909	0	0	0	power,nimble:spirit,wisdom
1910	0	0	0	power,nimble:spirit,wisdom
1911	0	0	0	power,nimble:spirit,wisdom
1912	0	0	0	power,nimble:spirit,wisdom
1913	0	0	0	power,nimble:spirit,wisdom
1914	0	0	0	power,nimble:spirit,wisdom
1915	0	0	0	power,nimble:spirit,wisdom
1916	0	0	0	power,nimble:spirit,wisdom
1917	0	0	0	power,nimble:spirit,wisdom
1918	0	0	0	power,nimble:spirit,wisdom
1919	0	0	0	power,nimble:spirit,wisdom
1920	0	0	0	power,nimble:spirit,wisdom
1921	0	0	0	power,nimble:spirit,wisdom
1922	0	0	0	power,nimble:spirit,wisdom
1923	0	0	0	power,nimble:spirit,wisdom
1924	0	0	0	power,nimble:spirit,wisdom
1925	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
1926	0	0	0	power,nimble:spirit,wisdom
1927	0	0	0	power,nimble:spirit,wisdom
1928	0	0	0	power,nimble:spirit,wisdom
1929	0	0	0	power,nimble:spirit,wisdom
1930	0	0	0	power,nimble:spirit,wisdom
1931	0	0	0	power,nimble:spirit,wisdom
1932	0	0	0	power,nimble:spirit,wisdom
1933	0	0	0	power,nimble:spirit,wisdom
1934	0	0	0	power,nimble:spirit,wisdom
1935	0	0	0	power,nimble:spirit,wisdom
1936	0	0	0	power,nimble:spirit,wisdom
1937	0	0	0	power,nimble:spirit,wisdom
1938	0	0	0	power,nimble:spirit,wisdom
1939	0	0	0	power,nimble:spirit,wisdom
1940	0	0	0	power,nimble:spirit,wisdom
1941	0	0	0	power,nimble:spirit,wisdom
1942	0	0	0	power,nimble:spirit,wisdom
1943	0	0	0	power,nimble:spirit,wisdom
1944	0	0	0	power,nimble:spirit,wisdom
1945	0	0	0	power,nimble:spirit,wisdom
1946	0	0	0	power,nimble:spirit,wisdom
1947	0	0	0	power,nimble:spirit,wisdom
1948	0	0	0	power,nimble:spirit,wisdom
1949	0	0	0	power,nimble:spirit,wisdom
1950	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
1951	0	0	0	power,nimble:spirit,wisdom
1952	0	0	0	power,nimble:spirit,wisdom
1953	0	0	0	power,nimble:spirit,wisdom
1954	0	0	0	power,nimble:spirit,wisdom
1955	0	0	0	power,nimble:spirit,wisdom
1956	0	0	0	power,nimble:spirit,wisdom
1957	0	0	0	power,nimble:spirit,wisdom
1958	0	0	0	power,nimble:spirit,wisdom
1959	0	0	0	power,nimble:spirit,wisdom
1960	0	0	0	power,nimble:spirit,wisdom
1961	0	0	0	power,nimble:spirit,wisdom
1962	0	0	0	power,nimble:spirit,wisdom
1963	0	0	0	power,nimble:spirit,wisdom
1964	0	0	0	power,nimble:spirit,wisdom
1965	0	0	0	power,nimble:spirit,wisdom
1966	0	0	0	power,nimble:spirit,wisdom
1967	0	0	0	power,nimble:spirit,wisdom
1968	0	0	0	power,nimble:spirit,wisdom
1969	0	0	0	power,nimble:spirit,wisdom
1970	0	0	0	power,nimble:spirit,wisdom
1971	0	0	0	power,nimble:spirit,wisdom
1972	0	0	0	power,nimble:spirit,wisdom
1973	0	0	0	power,nimble:spirit,wisdom
1974	0	0	0	power,nimble:spirit,wisdom
1975	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
1976	0	0	0	power,nimble:spirit,wisdom
1977	0	0	0	power,nimble:spirit,wisdom
1978	0	0	0	power,nimble:spirit,wisdom
1979	0	0	0	power,nimble:spirit,wisdom
1980	0	0	0	power,nimble:spirit,wisdom
1981	0	0	0	power,nimble:spirit,wisdom
1982	0	0	0	power,nimble:spirit,wisdom
1983	0	0	0	power,nimble:spirit,wisdom
1984	0	0	0	power,nimble:spirit,wisdom
1985	0	0	0	power,nimble:spirit,wisdom
1986	0	0	0	power,nimble:spirit,wisdom
1987	0	0	0	power,nimble:spirit,wisdom
1988	0	0	0	power,nimble:spirit,wisdom
1989	0	0	0	power,nimble:spirit,wisdom
1990	0	0	0	power,nimble:spirit,wisdom
1991	0	0	0	power,nimble:spirit,wisdom
1992	0	0	0	power,nimble:spirit,wisdom
1993	0	0	0	power,nimble:spirit,wisdom
1994	0	0	0	power,nimble:spirit,wisdom
1995	0	0	0	power,nimble:spirit,wisdom
1996	0	0	0	power,nimble:spirit,wisdom
1997	0	0	0	power,nimble:spirit,wisdom
1998	0	0	0	power,nimble:spirit,wisdom
1999	0	0	0	power,nimble:spirit,wisdom
2000	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
2001	0	0	0	power,nimble:spirit,wisdom
2002	0	0	0	power,nimble:spirit,wisdom
2003	0	0	0	power,nimble:spirit,wisdom
2004	0	0	0	power,nimble:spirit,wisdom
2005	0	0	0	power,nimble:spirit,wisdom
2006	0	0	0	power,nimble:spirit,wisdom
2007	0	0	0	power,nimble:spirit,wisdom
2008	0	0	0	power,nimble:spirit,wisdom
2009	0	0	0	power,nimble:spirit,wisdom
2010	0	0	0	power,nimble:spirit,wisdom
2011	0	0	0	power,nimble:spirit,wisdom
2012	0	0	0	power,nimble:spirit,wisdom
2013	0	0	0	power,nimble:spirit,wisdom
2014	0	0	0	power,nimble:spirit,wisdom
2015	0	0	0	power,nimble:spirit,wisdom
2016	0	0	0	power,nimble:spirit,wisdom
2017	0	0	0	power,nimble:spirit,wisdom
2018	0	0	0	power,nimble:spirit,wisdom
2019	0	0	0	power,nimble:spirit,wisdom
2020	0	0	0	power,nimble:spirit,wisdom
2021	0	0	0	power,nimble:spirit,wisdom
2022	0	0	0	power,nimble:spirit,wisdom
2023	0	0	0	power,nimble:spirit,wisdom
2024	0	0	0	power,nimble:spirit,wisdom
2025	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
2026	0	0	0	power,nimble:spirit,wisdom
2027	0	0	0	power,nimble:spirit,wisdom
2028	0	0	0	power,nimble:spirit,wisdom
2029	0	0	0	power,nimble:spirit,wisdom
2030	0	0	0	power,nimble:spirit,wisdom
2031	0	0	0	power,nimble:spirit,wisdom
2032	0	0	0	power,nimble:spirit,wisdom
2033	0	0	0	power,nimble:spirit,wisdom
2034	0	0	0	power,nimble:spirit,wisdom
2035	0	0	0	power,nimble:spirit,wisdom
2036	0	0	0	power,nimble:spirit,wisdom
2037	0	0	0	power,nimble:spirit,wisdom
2038	0	0	0	power,nimble:spirit,wisdom
2039	0	0	0	power,nimble:spirit,wisdom
2040	0	0	0	power,nimble:spirit,wisdom
2041	0	0	0	power,nimble:spirit,wisdom
2042	0	0	0	power,nimble:spirit,wisdom
2043	0	0	0	power,nimble:spirit,wisdom
2044	0	0	0	power,nimble:spirit,wisdom
2045	0	0	0	power,nimble:spirit,wisdom
2046	0	0	0	power,nimble:spirit,wisdom
2047	0	0	0	power,nimble:spirit,wisdom
2048	0	0	0	power,nimble:spirit,wisdom
2049	0	0	0	power,nimble:spirit,wisdom
2050	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
2051	0	0	0	power,nimble:spirit,wisdom
2052	0	0	0	power,nimble:spirit,wisdom
2053	0	0	0	power,nimble:spirit,wisdom
2054	0	0	0	power,nimble:spirit,wisdom
2055	0	0	0	power,nimble:spirit,wisdom
2056	0	0	0	power,nimble:spirit,wisdom
2057	0	0	0	power,nimble:spirit,wisdom
2058	0	0	0	power,nimble:spirit,wisdom
2059	0	0	0	power,nimble:spirit,wisdom
2060	0	0	0	power,nimble:spirit,wisdom
2061	0	0	0	power,nimble:spirit,wisdom
2062	0	0	0	power,nimble:spirit,wisdom
2063	0	0	0	power,nimble:spirit,wisdom
2064	0	0	0	power,nimble:spirit,wisdom
2065	0	0	0	power,nimble:spirit,wisdom
2066	0	0	0	power,nimble:spirit,wisdom
2067	0	0	0	power,nimble:spirit,wisdom
2068	0	0	0	power,nimble:spirit,wisdom
2069	0	0	0	power,nimble:spirit,wisdom
2070	0	0	0	power,nimble:spirit,wisdom
2071	0	0	0	power,nimble:spirit,wisdom
2072	0	0	0	power,nimble:spirit,wisdom
2073	0	0	0	power,nimble:spirit,wisdom
2074	0	0	0	power,nimble:spirit,wisdom
2075	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
2076	0	0	0	power,nimble:spirit,wisdom
2077	0	0	0	power,nimble:spirit,wisdom
2078	0	0	0	power,nimble:spirit,wisdom
2079	0	0	0	power,nimble:spirit,wisdom
2080	0	0	0	power,nimble:spirit,wisdom
2081	0	0	0	power,nimble:spirit,wisdom
2082	0	0	0	power,nimble:spirit,wisdom
2083	0	0	0	power,nimble:spirit,wisdom
2084	0	0	0	power,nimble:spirit,wisdom
2085	0	0	0	power,nimble:spirit,wisdom
2086	0	0	0	power,nimble:spirit,wisdom
2087	0	0	0	power,nimble:spirit,wisdom
2088	0	0	0	power,nimble:spirit,wisdom
2089	0	0	0	power,nimble:spirit,wisdom
2090	0	0	0	power,nimble:spirit,wisdom
2091	0	0	0	power,nimble:spirit,wisdom
2092	0	0	0	power,nimble:spirit,wisdom
2093	0	0	0	power,nimble:spirit,wisdom
2094	0	0	0	power,nimble:spirit,wisdom
2095	0	0	0	power,nimble:spirit,wisdom
2096	0	0	0	power,nimble:spirit,wisdom
2097	0	0	0	power,nimble:spirit,wisdom
2098	0	0	0	power,nimble:spirit,wisdom
2099	0	0	0	power,nimble:spirit,wisdom
2100	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
2101	0	0	0	power,nimble:spirit,wisdom
2102	0	0	0	power,nimble:spirit,wisdom
2103	0	0	0	power,nimble:spirit,wisdom
2104	0	0	0	power,nimble:spirit,wisdom
2105	0	0	0	power,nimble:spirit,wisdom
2106	0	0	0	power,nimble:spirit,wisdom
2107	0	0	0	power,nimble:spirit,wisdom
2108	0	0	0	power,nimble:spirit,wisdom
2109	0	0	0	power,nimble:spirit,wisdom
2110	0	0	0	power,nimble:spirit,wisdom
2111	0	0	0	power,nimble:spirit,wisdom
2112	0	0	0	power,nimble:spirit,wisdom
2113	0	0	0	power,nimble:spirit,wisdom
2114	0	0	0	power,nimble:spirit,wisdom
2115	0	0	0	power,nimble:spirit,wisdom
2116	0	0	0	power,nimble:spirit,wisdom
2117	0	0	0	power,nimble:spirit,wisdom
2118	0	0	0	power,nimble:spirit,wisdom
2119	0	0	0	power,nimble:spirit,wisdom
2120	0	0	0	power,nimble:spirit,wisdom
2121	0	0	0	power,nimble:spirit,wisdom
2122	0	0	0	power,nimble:spirit,wisdom
2123	0	0	0	power,nimble:spirit,wisdom
2124	0	0	0	power,nimble:spirit,wisdom
2125	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
2126	0	0	0	power,nimble:spirit,wisdom
2127	0	0	0	power,nimble:spirit,wisdom
2128	0	0	0	power,nimble:spirit,wisdom
2129	0	0	0	power,nimble:spirit,wisdom
2130	0	0	0	power,nimble:spirit,wisdom
2131	0	0	0	power,nimble:spirit,wisdom
2132	0	0	0	power,nimble:spirit,wisdom
2133	0	0	0	power,nimble:spirit,wisdom
2134	0	0	0	power,nimble:spirit,wisdom
2135	0	0	0	power,nimble:spirit,wisdom
2136	0	0	0	power,nimble:spirit,wisdom
2137	0	0	0	power,nimble:spirit,wisdom
2138	0	0	0	power,nimble:spirit,wisdom
2139	0	0	0	power,nimble:spirit,wisdom
2140	0	0	0	power,nimble:spirit,wisdom
2141	0	0	0	power,nimble:spirit,wisdom
2142	0	0	0	power,nimble:spirit,wisdom
2143	0	0	0	power,nimble:spirit,wisdom
2144	0	0	0	power,nimble:spirit,wisdom
2145	0	0	0	power,nimble:spirit,wisdom
2146	0	0	0	power,nimble:spirit,wisdom
2147	0	0	0	power,nimble:spirit,wisdom
2148	0	0	0	power,nimble:spirit,wisdom
2149	0	0	0	power,nimble:spirit,wisdom
2150	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
2151	0	0	0	power,nimble:spirit,wisdom
2152	0	0	0	power,nimble:spirit,wisdom
2153	0	0	0	power,nimble:spirit,wisdom
2154	0	0	0	power,nimble:spirit,wisdom
2155	0	0	0	power,nimble:spirit,wisdom
2156	0	0	0	power,nimble:spirit,wisdom
2157	0	0	0	power,nimble:spirit,wisdom
2158	0	0	0	power,nimble:spirit,wisdom
2159	0	0	0	power,nimble:spirit,wisdom
2160	0	0	0	power,nimble:spirit,wisdom
2161	0	0	0	power,nimble:spirit,wisdom
2162	0	0	0	power,nimble:spirit,wisdom
2163	0	0	0	power,nimble:spirit,wisdom
2164	0	0	0	power,nimble:spirit,wisdom
2165	0	0	0	power,nimble:spirit,wisdom
2166	0	0	0	power,nimble:spirit,wisdom
2167	0	0	0	power,nimble:spirit,wisdom
2168	0	0	0	power,nimble:spirit,wisdom
2169	0	0	0	power,nimble:spirit,wisdom
2170	0	0	0	power,nimble:spirit,wisdom
2171	0	0	0	power,nimble:spirit,wisdom
2172	0	0	0	power,nimble:spirit,wisdom
2173	0	0	0	power,nimble:spirit,wisdom
2174	0	0	0	power,nimble:spirit,wisdom
2175	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
2176	0	0	0	power,nimble:spirit,wisdom
2177	0	0	0	power,nimble:spirit,wisdom
2178	0	0	0	power,nimble:spirit,wisdom
2179	0	0	0	power,nimble:spirit,wisdom
2180	0	0	0	power,nimble:spirit,wisdom
2181	0	0	0	power,nimble:spirit,wisdom
2182	0	0	0	power,nimble:spirit,wisdom
2183	0	0	0	power,nimble:spirit,wisdom
2184	0	0	0	power,nimble:spirit,wisdom
2185	0	0	0	power,nimble:spirit,wisdom
2186	0	0	0	power,nimble:spirit,wisdom
2187	0	0	0	power,nimble:spirit,wisdom
2188	0	0	0	power,nimble:spirit,wisdom
2189	0	0	0	power,nimble:spirit,wisdom
2190	0	0	0	power,nimble:spirit,wisdom
2191	0	0	0	power,nimble:spirit,wisdom
2192	0	0	0	power,nimble:spirit,wisdom
2193	0	0	0	power,nimble:spirit,wisdom
2194	0	0	0	power,nimble:spirit,wisdom
2195	0	0	0	power,nimble:spirit,wisdom
2196	0	0	0	power,nimble:spirit,wisdom
2197	0	0	0	power,nimble:spirit,wisdom
2198	0	0	0	power,nimble:spirit,wisdom
2199	0	0	0	power,nimble:spirit,wisdom
2200	1	a1:a2	1165001304:1165001404	power,nimble:spirit,wisdom
2201	0	0	0	power,nimble:spirit,wisdom
2202	0	0	0	power,nimble:spirit,wisdom
2203	0	0	0	power,nimble:spirit,wisdom
2204	0	0	0	power,nimble:spirit,wisdom
2205	0	0	0	power,nimble:spirit,wisdom
2206	0	0	0	power,nimble:spirit,wisdom
2207	0	0	0	power,nimble:spirit,wisdom
2208	0	0	0	power,nimble:spirit,wisdom
2209	0	0	0	power,nimble:spirit,wisdom
2210	0	0	0	power,nimble:spirit,wisdom
2211	0	0	0	power,nimble:spirit,wisdom
2212	0	0	0	power,nimble:spirit,wisdom
2213	0	0	0	power,nimble:spirit,wisdom
