id	name	level	type	logicType	modelMotionId	iconId	bodyType	maxHitPoint	hitPoint	experience	maxMagicPoint	magicPoint	minForceAttack	maxForceAttack	minIFAttack	maxIFAttack	forceDefense	IFDefense	chanceToHit	chanceToDodge	IFResistance	expLevel	effectDisplayID	normalDropRate	questDropRate	eventPoint	boxId	clearPhySmite	clearSptSmite	clearPhySmiteParm	clearSptSmiteParm	clearNoDefHurt
1061000172	悲戚怨灵(魔)	1290	5	1	1161000083	0	0	85065	85065	167700	0	0	0	0	7278	7278	0	3000	0	0	0	10000	0	10189	0	3	0	0	0	0	0	0
1061000173	寄生树怪(物)	1310	5	1	1161000040	0	0	91644	91644	171600	0	0	7521	7521	0	0	3000	0	0	0	0	10000	0	10190	0	3	0	0	0	0	0	0
1061000174	寄生女妖(魔)	1320	3	1	1161000083	0	0	91968	91968	177450	0	0	0	0	7612	7612	0	3000	0	0	0	10000	0	10191	0	3	0	0	0	0	0	0
1061000175	寄生蟒怪(物)	1330	1	1	1161000008	0	0	92292	92292	183300	0	0	7704	7704	0	0	3000	0	0	0	0	10000	0	10192	0	3	0	0	0	0	0	0
1061000176	碧火树精(魔)	1340	5	1	1161000040	0	0	92616	92616	189150	0	0	0	0	7796	7796	0	3000	0	0	0	10000	0	10193	0	3	0	0	0	0	0	0
1061000177	碧火小妖(物)	1350	3	1	1161000083	0	0	92940	92940	195000	0	0	7888	7888	0	0	3000	0	0	0	0	10000	0	10194	0	3	0	0	0	0	0	0
1061000178	碧火蟒蛇(魔)	1360	1	1	1161000008	0	0	93264	93264	200850	0	0	0	0	7982	7982	0	3000	0	0	0	10000	0	10195	0	3	0	0	0	0	0	0
1061000179	诅咒树精(物)	1370	5	1	1161000040	0	0	93588	93588	206700	0	0	8075	8075	0	0	3000	0	0	0	0	10000	0	10196	0	3	0	0	0	0	0	0
1061000180	诅咒女妖(魔)	1380	3	1	1161000083	0	0	93912	93912	212550	0	0	0	0	8170	8170	0	3000	0	0	0	10000	0	10197	0	3	0	0	0	0	0	0
1061000181	诅咒巨蟒(物)	1390	1	1	1161000008	0	0	94236	94236	218400	0	0	8264	8264	0	0	3000	0	0	0	0	10000	0	10198	0	3	0	0	0	0	0	0
1061000182	玄女(魔)	1410	0	1	1161000003	0	0	98484	98484	222300	0	0	0	0	8522	8522	0	3000	0	0	0	10000	0	10199	0	3	0	0	0	0	0	0
1061000183	玄蟒(物)	1420	1	1	1161000009	0	0	98808	98808	230100	0	0	8618	8618	0	0	3000	0	0	0	0	10000	0	10200	0	3	0	0	0	0	0	0
1061000184	玄鬼(魔)	1430	2	1	1161000036	0	0	99132	99132	237900	0	0	0	0	8716	8716	0	3000	0	0	0	10000	0	10201	0	3	0	0	0	0	0	0
1061000185	食腐舞女(物)	1440	0	1	1161000003	0	0	99456	99456	245700	0	0	8814	8814	0	0	3000	0	0	0	0	10000	0	10202	0	3	0	0	0	0	0	0
1061000186	食腐蟒(魔)	1450	1	1	1161000009	0	0	99780	99780	253500	0	0	0	0	8912	8912	0	3000	0	0	0	10000	0	10203	0	3	0	0	0	0	0	0
1061000187	食腐鬼(物)	1460	2	1	1161000036	0	0	100104	100104	261300	0	0	9012	9012	0	0	3000	0	0	0	0	10000	0	10204	0	3	0	0	0	0	0	0
1061000188	玉面毒牙(魔)	1470	1	1	1161000009	0	0	100428	100428	269100	0	0	0	0	9111	9111	0	3000	0	0	0	10000	0	10205	0	3	0	0	0	0	0	0
1061000189	玉面邪使(物)	1480	0	1	1161000036	0	0	100752	100752	276900	0	0	9211	9211	0	0	3000	0	0	0	0	10000	0	10206	0	3	0	0	0	0	0	0
1061000190	玉面红衣女(魔)	1490	2	1	1161000003	0	0	101076	101076	284700	0	0	0	0	9311	9311	0	3000	0	0	0	10000	0	10207	0	3	0	0	0	0	0	0
1061000191	仙地发布者(物)	1510	0	1	1161000020	0	0	105324	105324	286650	0	0	9584	9584	0	0	3000	0	0	0	0	10000	0	10208	0	3	0	0	0	0	0	0
1061000192	仙地怪医(魔)	1520	0	1	1161000014	0	0	105648	105648	294450	0	0	0	0	9687	9687	0	3000	0	0	0	10000	0	10209	0	3	0	0	0	0	0	0
1061000193	仙地夜猫子(物)	1530	0	1	1161000021	0	0	105972	105972	302250	0	0	9789	9789	0	0	3000	0	0	0	0	10000	0	10210	0	3	0	0	0	0	0	0
1061000194	无心怪医(魔)	1540	0	1	1161000014	0	0	106296	106296	310050	0	0	0	0	9893	9893	0	3000	0	0	0	10000	0	10211	0	3	0	0	0	0	0	0
1061000195	无心怪人(物)	1550	0	1	1161000020	0	0	106620	106620	317850	0	0	9997	9997	0	0	3000	0	0	0	0	10000	0	10212	0	3	0	0	0	0	0	0
1061000196	无心夜猫子(魔)	1560	0	1	1161000021	0	0	106944	106944	325650	0	0	0	0	10103	10103	0	3000	0	0	0	10000	0	10213	0	3	0	0	0	0	0	0
1061000197	夺命生灵(物)	1570	0	1	1161000014	0	0	107268	107268	333450	0	0	10207	10207	0	0	3000	0	0	0	0	10000	0	10214	0	3	0	0	0	0	0	0
1061000198	黄发生灵(魔)	1580	0	1	1161000021	0	0	107592	107592	341250	0	0	0	0	10313	10313	0	3000	0	0	0	10000	0	10215	0	3	0	0	0	0	0	0
1061000199	粗鲁生灵(物)	1590	0	1	1161000020	0	0	107916	107916	349050	0	0	10418	10418	0	0	3000	0	0	0	0	10000	0	10216	0	3	0	0	0	0	0	0
1061000200	山寨路霸(魔)	1610	0	1	1161000085	0	0	112164	112164	354900	0	0	0	0	10707	10707	0	3000	0	0	0	10000	0	10217	0	3	0	0	0	0	0	0
1061000201	山寨无赖男(物)	1620	0	1	1161000086	0	0	112488	112488	364650	0	0	10814	10814	0	0	3000	0	0	0	0	10000	0	10218	0	3	0	0	0	0	0	0
1061000202	山寨博士(魔)	1630	0	1	1161000084	0	0	112812	112812	374400	0	0	0	0	10924	10924	0	3000	0	0	0	10000	0	10219	0	3	0	0	0	0	0	0
1061000203	外星杀手(物)	1640	0	1	1161000085	0	0	113136	113136	384150	0	0	11033	11033	0	0	3000	0	0	0	0	10000	0	10220	0	3	0	0	0	0	0	0
1061000204	外星赌徒(魔)	1650	0	1	1161000086	0	0	113460	113460	393900	0	0	0	0	11143	11143	0	3000	0	0	0	10000	0	10221	0	3	0	0	0	0	0	0
1061000205	外星教授(物)	1660	0	1	1161000084	0	0	113784	113784	403650	0	0	11253	11253	0	0	3000	0	0	0	0	10000	0	10222	0	3	0	0	0	0	0	0
1061000206	蛊使之逃犯(魔)	1670	0	1	1161000085	0	0	114108	114108	413400	0	0	0	0	11364	11364	0	3000	0	0	0	10000	0	10223	0	3	0	0	0	0	0	0
1061000207	蛊使之信使(物)	1680	0	1	1161000086	0	0	114432	114432	423150	0	0	11475	11475	0	0	3000	0	0	0	0	10000	0	10224	0	3	0	0	0	0	0	0
1061000208	蛊使之博士(魔)	1690	0	1	1161000084	0	0	114756	114756	432900	0	0	0	0	11587	11587	0	3000	0	0	0	10000	0	10225	0	3	0	0	0	0	0	0
1061000209	缠魂女鬼(物)	1710	2	1	1161000057	0	0	128921	128921	446550	0	0	12208	12208	0	0	3000	0	0	0	0	10000	0	10226	0	3	0	0	0	0	0	0
1061000210	缠魂道士(魔)	1720	4	1	1161000066	0	0	129272	129272	456300	0	0	0	0	12325	12325	0	3000	0	0	0	10000	0	10227	0	3	0	0	0	0	0	0
1061000211	缠魂和尚(物)	1730	5	1	1161000011	0	0	129623	129623	466050	0	0	12443	12443	0	0	3000	0	0	0	0	10000	0	10228	0	3	0	0	0	0	0	0
1061000212	洪荒剑魔(魔)	1740	2	1	1161000057	0	0	129974	129974	475800	0	0	0	0	12562	12562	0	3000	0	0	0	10000	0	10229	0	3	0	0	0	0	0	0
1061000213	洪荒智多星(物)	1750	4	1	1161000066	0	0	130325	130325	485550	0	0	12680	12680	0	0	3000	0	0	0	0	10000	0	10230	0	3	0	0	0	0	0	0
1061000214	洪荒僧侣(魔)	1760	5	1	1161000011	0	0	130676	130676	495300	0	0	0	0	12800	12800	0	3000	0	0	0	10000	0	10231	0	3	0	0	0	0	0	0
1061000215	如意妖妇(物)	1770	2	1	1161000057	0	0	131027	131027	505050	0	0	12921	12921	0	0	3000	0	0	0	0	10000	0	10232	0	3	0	0	0	0	0	0
1061000216	如意道士(魔)	1780	4	1	1161000066	0	0	131378	131378	514800	0	0	0	0	13041	13041	0	3000	0	0	0	10000	0	10233	0	3	0	0	0	0	0	0
1061000217	如意使者(物)	1790	5	1	1161000011	0	0	131729	131729	524550	0	0	13163	13163	0	0	3000	0	0	0	0	10000	0	10234	0	3	0	0	0	0	0	0
1061000218	无脑蝙蝠(魔)	1810	1	1	1161000032	0	0	141575	141575	553800	0	0	0	0	13846	13846	0	3000	0	0	0	10000	0	10235	0	3	0	0	0	0	0	0
1061000219	无脑公鸡(物)	1820	1	1	1161000027	0	0	141939	141939	563550	0	0	13972	13972	0	0	3000	0	0	0	0	10000	0	10236	0	3	0	0	0	0	0	0
1061000220	无脑绿衣(魔)	1830	0	1	1161000005	0	0	142304	142304	573300	0	0	0	0	14100	14100	0	3000	0	0	0	10000	0	10237	0	3	0	0	0	0	0	0
1061000221	诡异刺客(物)	1840	1	1	1161000032	0	0	142668	142668	583050	0	0	14228	14228	0	0	3000	0	0	0	0	10000	0	10238	0	3	0	0	0	0	0	0
1061000222	诡异公鸡(魔)	1850	1	1	1161000027	0	0	143033	143033	592800	0	0	0	0	14357	14357	0	3000	0	0	0	10000	0	10239	0	3	0	0	0	0	0	0
1061000223	诡异剑妖(物)	1860	0	1	1161000005	0	0	143397	143397	602550	0	0	14486	14486	0	0	3000	0	0	0	0	10000	0	10240	0	3	0	0	0	0	0	0
1061000224	重装蝙蝠(魔)	1870	1	1	1161000032	0	0	143762	143762	612300	0	0	0	0	14616	14616	0	3000	0	0	0	10000	0	10241	0	3	0	0	0	0	0	0
1061000225	重装鸡(物)	1880	1	1	1161000027	0	0	144126	144126	622050	0	0	14746	14746	0	0	3000	0	0	0	0	10000	0	10242	0	3	0	0	0	0	0	0
1061000226	重装杀手(魔)	1890	0	1	1161000005	0	0	144491	144491	631800	0	0	0	0	14878	14878	0	3000	0	0	0	10000	0	10243	0	3	0	0	0	0	0	0
1061000227	灭顶守卫(物)	1910	0	1	1161000016	0	0	154798	154798	639600	0	0	15626	15626	0	0	3000	0	0	0	0	10000	0	10244	0	3	0	0	0	0	0	0
1061000228	灭顶疯子(魔)	1920	0	1	1161000043	0	0	155176	155176	659100	0	0	0	0	15763	15763	0	3000	0	0	0	10000	0	10245	0	3	0	0	0	0	0	0
1061000229	灭顶男子(魔)	1930	0	1	1161000022	0	0	155554	155554	678600	0	0	0	0	15901	15901	0	3000	0	0	0	10000	0	10246	0	3	0	0	0	0	0	0
1061000230	悲泣刀客(物)	1940	0	1	1161000016	0	0	155932	155932	698100	0	0	16039	16039	0	0	3000	0	0	0	0	10000	0	10247	0	3	0	0	0	0	0	0
1061000231	悲泣金刚(魔)	1950	0	1	1161000043	0	0	156310	156310	717600	0	0	0	0	16178	16178	0	3000	0	0	0	10000	0	10248	0	3	0	0	0	0	0	0
1061000232	悲泣男子(物)	1960	0	1	1161000022	0	0	156688	156688	737100	0	0	16317	16317	0	0	3000	0	0	0	0	10000	0	10249	0	3	0	0	0	0	0	0
1061000233	邪眼流氓(魔)	1970	0	1	1161000016	0	0	157066	157066	756600	0	0	0	0	16458	16458	0	3000	0	0	0	10000	0	10250	0	3	0	0	0	0	0	0
1061000234	邪眼打手(物)	1980	0	1	1161000043	0	0	157444	157444	776100	0	0	16599	16599	0	0	3000	0	0	0	0	10000	0	10251	0	3	0	0	0	0	0	0
1061000235	邪眼男子(魔)	1990	0	1	1161000022	0	0	157822	157822	795600	0	0	0	0	16739	16739	0	3000	0	0	0	10000	0	10252	0	3	0	0	0	0	0	0
1061000236	菩提乞丐女(物)	2010	5	1	1161000002	0	0	180219	180219	819000	0	0	16943	16943	0	0	3000	0	0	0	0	10000	0	10253	0	3	0	0	0	0	0	0
1061000237	菩提男乞丐(魔)	2020	5	1	1161000001	0	0	180637	180637	828750	0	0	0	0	17086	17086	0	3000	0	0	0	10000	0	10254	0	3	0	0	0	0	0	0
1061000238	菩提和尚(物)	2030	0	1	1161000011	0	0	181056	181056	838500	0	0	17228	17228	0	0	3000	0	0	0	0	10000	0	10255	0	3	0	0	0	0	0	0
1061000239	马面丐帮女(魔)	2040	5	1	1161000002	0	0	181474	181474	848250	0	0	0	0	17371	17371	0	3000	0	0	0	10000	0	10256	0	3	0	0	0	0	0	0
1061000240	马面武痴(物)	2050	5	1	1161000001	0	0	181893	181893	858000	0	0	17514	17514	0	0	3000	0	0	0	0	10000	0	10257	0	3	0	0	0	0	0	0
1061000241	马面和尚(魔)	2060	0	1	1161000011	0	0	182311	182311	867750	0	0	0	0	17658	17658	0	3000	0	0	0	10000	0	10258	0	3	0	0	0	0	0	0
1061000242	异形女(物)	2070	5	1	1161000002	0	0	182730	182730	877500	0	0	17803	17803	0	0	3000	0	0	0	0	10000	0	10259	0	3	0	0	0	0	0	0
1061000243	异形男(魔)	2080	5	1	1161000001	0	0	183148	183148	887250	0	0	0	0	17947	17947	0	3000	0	0	0	10000	0	10260	0	3	0	0	0	0	0	0
1061000244	异形教主(物)	2090	0	1	1161000011	0	0	183567	183567	897000	0	0	18093	18093	0	0	3000	0	0	0	0	10000	0	10261	0	3	0	0	0	0	0	0
1061000245	魔化魅惑女(魔)	2110	5	1	1161000004	0	0	201251	201251	945750	0	0	0	0	18197	18197	0	3000	0	0	0	10000	0	10262	0	3	0	0	0	0	0	0
1061000246	魔化半兽人(物)	2120	1	1	1161000042	0	0	201696	201696	955500	0	0	18342	18342	0	0	3000	0	0	0	0	10000	0	10263	0	3	0	0	0	0	0	0
1061000247	魔化剑妖(魔)	2130	3	1	1163000002	0	0	202142	202142	965250	0	0	0	0	18488	18488	0	3000	0	0	0	10000	0	10264	0	3	0	0	0	0	0	0
1061000248	清水媚娘(物)	2140	5	1	1161000004	0	0	202587	202587	975000	0	0	18634	18634	0	0	3000	0	0	0	0	10000	0	10265	0	3	0	0	0	0	0	0
1061000249	清水牛头人(魔)	2150	1	1	1161000042	0	0	203033	203033	984750	0	0	0	0	18782	18782	0	3000	0	0	0	10000	0	10266	0	3	0	0	0	0	0	0
1061000250	清水剑圣(物)	2160	3	1	1163000002	0	0	203478	203478	994500	0	0	18929	18929	0	0	3000	0	0	0	0	10000	0	10267	0	3	0	0	0	0	0	0
1061000251	碧鬼紫衣女(魔)	2170	5	1	1161000004	0	0	203924	203924	1004250	0	0	0	0	19078	19078	0	3000	0	0	0	10000	0	10268	0	3	0	0	0	0	0	0
1061000252	碧鬼牛怪(物)	2180	1	1	1161000042	0	0	204369	204369	1014000	0	0	19226	19226	0	0	3000	0	0	0	0	10000	0	10269	0	3	0	0	0	0	0	0
1061000253	碧鬼女妖(魔)	2190	3	1	1163000002	0	0	204815	204815	1023750	0	0	0	0	19375	19375	0	3000	0	0	0	10000	0	10270	0	3	0	0	0	0	0	0
1061000254	冷漠魅精(物)	2210	5	1	1161000089	0	0	223423	223423	1033500	0	0	19776	19776	0	0	3000	0	0	0	0	10000	0	10271	0	3	0	0	0	0	0	0
1061000255	冷漠蝠王(魔)	2220	1	1	1161000033	0	0	223895	223895	1043250	0	0	0	0	19928	19928	0	3000	0	0	0	10000	0	10272	0	3	0	0	0	0	0	0
1061000256	冷漠女郎(物)	2230	0	1	1161000007	0	0	224368	224368	1053000	0	0	20080	20080	0	0	3000	0	0	0	0	10000	0	10273	0	3	0	0	0	0	0	0
1061000257	异形堕落女(魔)	2240	5	1	1161000089	0	0	224840	224840	1062750	0	0	0	0	20233	20233	0	3000	0	0	0	10000	0	10274	0	3	0	0	0	0	0	0
1061000258	异形红眼蝠(物)	2250	1	1	1161000033	0	0	225313	225313	1072500	0	0	20386	20386	0	0	3000	0	0	0	0	10000	0	10275	0	3	0	0	0	0	0	0
1061000259	异形女郎(魔)	2260	0	1	1161000007	0	0	225785	225785	1082250	0	0	0	0	20539	20539	0	3000	0	0	0	10000	0	10276	0	3	0	0	0	0	0	0
1061000260	石化狂蛮女(物)	2270	5	1	1161000089	0	0	226258	226258	1092000	0	0	20693	20693	0	0	3000	0	0	0	0	10000	0	10277	0	3	0	0	0	0	0	0
1061000261	石化蝠(魔)	2280	1	1	1161000033	0	0	226730	226730	1101750	0	0	0	0	20849	20849	0	3000	0	0	0	10000	0	10278	0	3	0	0	0	0	0	0
1061000262	石化剑妖(物)	2290	0	1	1161000007	0	0	227203	227203	1111500	0	0	21004	21004	0	0	3000	0	0	0	0	10000	0	10279	0	3	0	0	0	0	0	0
1061000263	半兽男(魔)	2310	5	1	1161000085	0	0	240066	240066	1140750	0	0	0	0	21459	21459	0	3000	0	0	0	10000	0	10280	0	3	0	0	0	0	0	0
1061000264	半兽女魔头(物)	2320	5	1	1161000002	0	0	240552	240552	1150500	0	0	21616	21616	0	0	3000	0	0	0	0	10000	0	10281	0	3	0	0	0	0	0	0
1061000265	半兽喽啰(魔)	2330	0	1	1161000087	0	0	241038	241038	1160250	0	0	0	0	21775	21775	0	3000	0	0	0	10000	0	10282	0	3	0	0	0	0	0	0
1061000266	鬼眼王(物)	2340	5	1	1161000085	0	0	241524	241524	1170000	0	0	21933	21933	0	0	3000	0	0	0	0	10000	0	10283	0	3	0	0	0	0	0	0
1061000267	鬼眼后(魔)	2350	5	1	1161000002	0	0	242010	242010	1179750	0	0	0	0	22093	22093	0	3000	0	0	0	10000	0	10284	0	3	0	0	0	0	0	0
1061000268	鬼眼门客(物)	2360	0	1	1161000087	0	0	242496	242496	1189500	0	0	22253	22253	0	0	3000	0	0	0	0	10000	0	10285	0	3	0	0	0	0	0	0
1061000269	圣印男(魔)	2370	5	1	1161000085	0	0	242982	242982	1199250	0	0	0	0	22413	22413	0	3000	0	0	0	10000	0	10286	0	3	0	0	0	0	0	0
1061000270	圣印女(物)	2380	5	1	1161000002	0	0	243468	243468	1209000	0	0	22575	22575	0	0	3000	0	0	0	0	10000	0	10287	0	3	0	0	0	0	0	0
1061000271	圣印百人斩(魔)	2390	0	1	1161000087	0	0	243954	243954	1218750	0	0	0	0	22736	22736	0	3000	0	0	0	10000	0	10288	0	3	0	0	0	0	0	0
1061000272	瘟神道人(物)	2410	4	1	1161000065	0	0	257280	257280	1228500	0	0	23132	23132	0	0	3000	0	0	0	0	10000	0	10289	0	3	0	0	0	0	0	0
1061000273	瘟神牛怪(魔)	2420	1	1	1161000041	0	0	257779	257779	1238250	0	0	0	0	23296	23296	0	3000	0	0	0	10000	0	10290	0	3	0	0	0	0	0	0
1061000274	瘟神女鬼(物)	2430	2	1	1161000035	0	0	258279	258279	1248000	0	0	23459	23459	0	0	3000	0	0	0	0	10000	0	10291	0	3	0	0	0	0	0	0
1061000275	高深道士(魔)	2440	4	1	1161000065	0	0	258778	258778	1257750	0	0	0	0	23625	23625	0	3000	0	0	0	10000	0	10292	0	3	0	0	0	0	0	0
1061000276	高深魔王(物)	2450	1	1	1161000041	0	0	259278	259278	1267500	0	0	23789	23789	0	0	3000	0	0	0	0	10000	0	10293	0	3	0	0	0	0	0	0
1061000277	高深女鬼(魔)	2460	2	1	1161000035	0	0	259777	259777	1277250	0	0	0	0	23955	23955	0	3000	0	0	0	10000	0	10294	0	3	0	0	0	0	0	0
1061000278	地煞智囊(物)	2470	4	1	1161000065	0	0	260277	260277	1287000	0	0	24122	24122	0	0	3000	0	0	0	0	10000	0	10295	0	3	0	0	0	0	0	0
1061000279	地煞犀角(魔)	2480	1	1	1161000041	0	0	260776	260776	1296750	0	0	0	0	24289	24289	0	3000	0	0	0	10000	0	10296	0	3	0	0	0	0	0	0
1061000280	地煞恶鬼(物)	2490	2	1	1161000035	0	0	261276	261276	1306500	0	0	24457	24457	0	0	3000	0	0	0	0	10000	0	10297	0	3	0	0	0	0	0	0
1061000281	蟒王丫头(魔)	2510	1	1	1161000010	0	0	275063	275063	1513125	0	0	0	0	24908	24908	0	3000	0	0	0	10000	0	10298	0	3	0	0	0	0	0	0
1061000282	地阴丫头(物)	2520	5	1	1161000060	0	0	275576	275576	1518750	0	0	25078	25078	0	0	3000	0	0	0	0	10000	0	10299	0	3	0	0	0	0	0	0
1061000283	巨妖丫头(魔)	2530	5	1	1161000083	0	0	276089	276089	1524375	0	0	0	0	25247	25247	0	3000	0	0	0	10000	0	10300	0	3	0	0	0	0	0	0
1061000284	破坏蟒(物)	2540	1	1	1161000010	0	0	276602	276602	1530000	0	0	25418	25418	0	0	3000	0	0	0	0	10000	0	10301	0	3	0	0	0	0	0	0
1061000285	破坏傀儡(魔)	2550	5	1	1161000060	0	0	277115	277115	1535625	0	0	0	0	25589	25589	0	3000	0	0	0	10000	0	10302	0	3	0	0	0	0	0	0
1061000286	破坏巨妖(物)	2560	5	1	1161000083	0	0	277628	277628	1541250	0	0	25762	25762	0	0	3000	0	0	0	0	10000	0	10303	0	3	0	0	0	0	0	0
1061000287	暗影蟒怪(魔)	2570	1	1	1161000010	0	0	278141	278141	1546875	0	0	0	0	25934	25934	0	3000	0	0	0	10000	0	10304	0	3	0	0	0	0	0	0
1061000288	暗影冥王(物)	2580	5	1	1161000060	0	0	278654	278654	1552500	0	0	26108	26108	0	0	3000	0	0	0	0	10000	0	10305	0	3	0	0	0	0	0	0
1061000289	暗影破坏者(魔)	2590	5	1	1161000083	0	0	279167	279167	1558125	0	0	0	0	26282	26282	0	3000	0	0	0	10000	0	10306	0	3	0	0	0	0	0	0
1061000290	戒灵魔影(魔)	2610	1	1	1161000092	0	0	287567	287567	1563750	0	0	0	0	26630	26630	0	3000	0	0	0	10000	0	10307	0	3	0	0	0	0	0	0
1061000291	戒灵兔精(物)	2620	1	1	1161000094	0	0	288093	288093	1569375	0	0	26807	26807	0	0	3000	0	0	0	0	10000	0	10308	0	3	0	0	0	0	0	0
1061000292	戒灵侵蚀怪(魔)	2630	1	1	1161000093	0	0	288620	288620	1575000	0	0	0	0	26983	26983	0	3000	0	0	0	10000	0	10309	0	3	0	0	0	0	0	0
1061000293	伏地魔影(物)	2640	1	1	1161000092	0	0	289146	289146	1580625	0	0	27159	27159	0	0	3000	0	0	0	0	10000	0	10310	0	3	0	0	0	0	0	0
1061000294	伏地腐蚀球(魔)	2650	1	1	1161000093	0	0	289673	289673	1586250	0	0	0	0	27337	27337	0	3000	0	0	0	10000	0	10311	0	3	0	0	0	0	0	0
1061000295	伏地玉兔精(物)	2660	1	1	1161000094	0	0	290199	290199	1591875	0	0	27514	27514	0	0	3000	0	0	0	0	10000	0	10312	0	3	0	0	0	0	0	0
1061000296	纠结冷血体(魔)	2670	1	1	1161000092	0	0	290726	290726	1597500	0	0	0	0	27692	27692	0	3000	0	0	0	10000	0	10313	0	3	0	0	0	0	0	0
1061000297	纠结怪力球(物)	2680	1	1	1161000093	0	0	291252	291252	1603125	0	0	27871	27871	0	0	3000	0	0	0	0	10000	0	10314	0	3	0	0	0	0	0	0
1061000298	纠结兔(魔)	2690	1	1	1161000094	0	0	291779	291779	1608750	0	0	0	0	28051	28051	0	3000	0	0	0	10000	0	10315	0	3	0	0	0	0	0	0
1061000299	狂暴杀手(物)	2710	1	1	1161000006	0	0	320149	320149	1614375	0	0	28653	28653	0	0	3000	0	0	0	0	10000	0	10316	0	3	0	0	0	0	0	0
1061000300	狂暴毒牙(魔)	2720	1	1	1161000031	0	0	320702	320702	1620000	0	0	0	0	28834	28834	0	3000	0	0	0	10000	0	10317	0	3	0	0	0	0	0	0
1061000301	狂暴猫(物)	2730	1	1	1161000017	0	0	321256	321256	1625625	0	0	29017	29017	0	0	3000	0	0	0	0	10000	0	10318	0	3	0	0	0	0	0	0
1061000302	至尊蝙蝠(魔)	2740	1	1	1161000031	0	0	321809	321809	1631250	0	0	0	0	29200	29200	0	3000	0	0	0	10000	0	10319	0	3	0	0	0	0	0	0
1061000303	至尊小妖(物)	2750	1	1	1161000006	0	0	322363	322363	1636875	0	0	29384	29384	0	0	3000	0	0	0	0	10000	0	10320	0	3	0	0	0	0	0	0
1061000304	至尊猫(魔)	2760	1	1	1161000017	0	0	322916	322916	1642500	0	0	0	0	29568	29568	0	3000	0	0	0	10000	0	10321	0	3	0	0	0	0	0	0
1061000305	食火獠牙(物)	2770	1	1	1161000031	0	0	323470	323470	1648125	0	0	29753	29753	0	0	3000	0	0	0	0	10000	0	10322	0	3	0	0	0	0	0	0
1061000306	食火猫(魔)	2780	1	1	1161000017	0	0	324023	324023	1653750	0	0	0	0	29938	29938	0	3000	0	0	0	10000	0	10323	0	3	0	0	0	0	0	0
1061000307	食火毒女(物)	2790	1	1	1161000006	0	0	324577	324577	1659375	0	0	30124	30124	0	0	3000	0	0	0	0	10000	0	10324	0	3	0	0	0	0	0	0
1061000308	异度盗贼(魔)	2810	0	1	1161000018	0	0	333627	333627	1665000	0	0	0	0	30497	30497	0	3000	0	0	0	10000	0	10325	0	3	0	0	0	0	0	0
1061000309	异度护士(物)	2820	0	1	1161000012	0	0	334194	334194	1670625	0	0	30686	30686	0	0	3000	0	0	0	0	10000	0	10326	0	3	0	0	0	0	0	0
1061000310	异度邪鸡(魔)	2830	1	1	1161000026	0	0	334761	334761	1676250	0	0	0	0	30874	30874	0	3000	0	0	0	10000	0	10327	0	3	0	0	0	0	0	0
1061000311	沁毒怪盗(物)	2840	0	1	1161000018	0	0	335328	335328	1681875	0	0	31063	31063	0	0	3000	0	0	0	0	10000	0	10328	0	3	0	0	0	0	0	0
1061000312	沁毒针筒怪(魔)	2850	0	1	1161000012	0	0	336462	336462	1687500	0	0	0	0	31253	31253	0	3000	0	0	0	10000	0	10329	0	3	0	0	0	0	0	0
1061000313	沁毒鸡(物)	2860	1	1	1161000026	0	0	337029	337029	1693125	0	0	31442	31442	0	0	3000	0	0	0	0	10000	0	10330	0	3	0	0	0	0	0	0
1061000314	风吟盗贼(魔)	2870	0	1	1161000018	0	0	337596	337596	1698750	0	0	0	0	31633	31633	0	3000	0	0	0	10000	0	10331	0	3	0	0	0	0	0	0
1061000315	风吟杀手(物)	2880	1	1	1161000026	0	0	338163	338163	1704375	0	0	31824	31824	0	0	3000	0	0	0	0	10000	0	10332	0	3	0	0	0	0	0	0
1061000316	风吟护士(魔)	2890	0	1	1161000012	0	0	338730	338730	1710000	0	0	0	0	32016	32016	0	3000	0	0	0	10000	0	10333	0	3	0	0	0	0	0	0
1061000317	霹雳火枪手(魔)	2920	0	1	1161000019	0	0	372605	372605	1721250	0	0	0	0	32853	32853	0	3000	0	0	0	10000	0	10334	0	2	0	0	0	0	0	0
1061000318	霹雳怨灵(物)	2935	5	1	1161000083	0	0	376039	376039	1732500	0	0	33125	33125	0	0	3000	0	0	0	0	10000	0	10335	0	2	0	0	0	0	0	0
1061000319	霹雳夜猫子(魔)	2950	0	1	1161000020	0	0	379463	379463	1743750	0	0	0	0	33438	33438	0	3000	0	0	0	10000	0	10336	0	2	0	0	0	0	0	0
1061000320	阴险枪手(物)	2965	0	1	1161000019	0	0	382921	382921	1755000	0	0	33733	33733	0	0	3000	0	0	0	0	10000	0	10337	0	2	0	0	0	0	0	0
1061000321	阴险怨灵(魔)	2980	5	1	1161000083	0	0	386369	386369	1766250	0	0	0	0	34029	34029	0	3000	0	0	0	10000	0	10338	0	2	0	0	0	0	0	0
1061000322	阴险怪人(物)	2995	0	1	1161000020	0	0	389852	389852	1777500	0	0	34328	34328	0	0	3000	0	0	0	0	10000	0	10339	0	2	0	0	0	0	0	0
1061000323	亡者枪手(魔)	3010	0	1	1161000019	0	0	393324	393324	1788750	0	0	0	0	34625	34625	0	3000	0	0	0	10000	0	10340	0	2	0	0	0	0	0	0
