id	name	level	effectList	effectRangeList	targetType	profession	weaponType	CDTimer	rate2	rate3	magic	hate	iconId	order	type
1031100501	高级急救	1	1034010207:0:0	1	1:0:0	10:0:0:0:0:0:0	0	10000	0	0	2500	0	1131030301	9	0
1031100502	高级急救	2	1034010230:0:0	1	1:0:0	10:0:0:0:0:0:0	0	10000	0	0	3000	0	1131030301	9	0
1031100503	高级急救	3	1034010231:0:0	1	1:0:0	10:0:0:0:0:0:0	0	10000	0	0	3500	0	1131030301	9	0
1031100504	高级急救	4	1034010232:0:0	1	1:0:0	10:0:0:0:0:0:0	0	10000	0	0	4000	0	1131030301	9	0
1031100505	高级急救	5	1034010244:0:0	1	1:0:0	10:0:0:0:0:0:0	0	10000	0	0	4500	0	1131030301	9	0
1031100506	高级急救	6	1034010245:0:0	1	1:0:0	10:0:0:0:0:0:0	0	10000	0	0	5000	0	1131030301	9	0
1031100507	高级急救	7	1034010246:0:0	1	1:0:0	10:0:0:0:0:0:0	0	10000	0	0	6000	0	1131030301	9	0
1031100508	高级急救	8	1034010260:0:0	1	1:0:0	10:0:0:0:0:0:0	0	10000	0	0	7000	0	1131030301	9	0
1031100509	高级急救	9	1034010261:0:0	1	1:0:0	10:0:0:0:0:0:0	0	10000	0	0	8000	0	1131030301	9	0
1031100510	高级急救	10	1034010262:0:0	1	1:0:0	10:0:0:0:0:0:0	0	10000	0	0	9000	0	1131030301	9	0
1031100601	高级连锁注射	1	1034010253:0:0	5	1:0:0	10:0:0:0:0:0:0	0	0	0	0	5000	0	1131060101	10	0
1031100602	高级连锁注射	2	1034010254:0:0	5	1:0:0	10:0:0:0:0:0:0	0	0	0	0	5500	0	1131060101	10	0
1031100603	高级连锁注射	3	1034010255:0:0	5	1:0:0	10:0:0:0:0:0:0	0	0	0	0	6000	0	1131060101	10	0
1031100604	高级连锁注射	4	1034010256:0:0	5	1:0:0	10:0:0:0:0:0:0	0	0	0	0	6500	0	1131060101	10	0
1031100605	高级连锁注射	5	1034010257:0:0	5	1:0:0	10:0:0:0:0:0:0	0	0	0	0	7000	0	1131060101	10	0
1031100606	高级连锁注射	6	1034010258:0:0	5	1:0:0	10:0:0:0:0:0:0	0	0	0	0	8000	0	1131060101	10	0
1031100607	高级连锁注射	7	1034010259:0:0	5	1:0:0	10:0:0:0:0:0:0	0	0	0	0	9000	0	1131060101	10	0
1031100608	高级连锁注射	8	1034010263:0:0	5	1:0:0	10:0:0:0:0:0:0	0	0	0	0	10000	0	1131060101	10	0
1031100609	高级连锁注射	9	1034010264:0:0	5	1:0:0	10:0:0:0:0:0:0	0	0	0	0	11000	0	1131060101	10	0
1031100610	高级连锁注射	10	1034010265:0:0	5	1:0:0	10:0:0:0:0:0:0	0	0	0	0	12000	0	1131060101	10	0
1031100701	伤口感染	1	1033020501:0:0	5	2:0:0	-1:0:0:0:0:0:0	0	0	0	0	5000	0	1131100001	14	0
1031100702	伤口感染	2	1033020502:0:0	5	2:0:0	-1:0:0:0:0:0:0	0	0	0	0	5500	0	1131100001	14	0
1031100703	伤口感染	3	1033020503:0:0	5	2:0:0	-1:0:0:0:0:0:0	0	0	0	0	6000	0	1131100001	14	0
1031100801	强心针	1	1033011501:0:0	5	1:0:0	10:0:0:0:0:0:0	0	0	0	0	12000	0	1131100701	13	0
1031100802	强心针	2	1033011502:0:0	5	1:0:0	10:0:0:0:0:0:0	0	0	0	0	14000	0	1131100701	13	0
1031100803	强心针	3	1033011503:0:0	5	1:0:0	10:0:0:0:0:0:0	0	0	0	0	16000	0	1131100701	13	0
1031100804	强心针	4	1033011504:0:0	5	1:0:0	10:0:0:0:0:0:0	0	0	0	0	18000	0	1131100701	13	0
1031100805	强心针	5	1033011505:0:0	5	1:0:0	10:0:0:0:0:0:0	0	0	0	0	20000	0	1131100701	13	0
1031100901	闪电针	1	1034020132:1034020342:0	1	2:2:0	10:0:0:0:0:0:0	0	0	10000	0	10000	0	1131030501	15	0
1031100902	闪电针	2	1034020151:1034020343:0	1	2:2:0	10:0:0:0:0:0:0	0	0	10000	0	15000	0	1131030501	15	0
1031100903	闪电针	3	1034020135:1034020344:0	1	2:2:0	10:0:0:0:0:0:0	0	0	10000	0	20000	0	1131030501	15	0
1031100904	闪电针	4	1034020156:1034020345:0	1	2:2:0	10:0:0:0:0:0:0	0	0	10000	0	25000	0	1131030501	15	0
1031100905	闪电针	5	1034020136:1034020346:0	1	2:2:0	10:0:0:0:0:0:0	0	0	10000	0	30000	0	1131030501	15	0
1031040001	动感光波	1	1034020103:0:0	1	2:0:0	11:0:0:0:0:0:0	0	0	0	0	30	0	1131040001	1	0
1031040207	魔幻飞牌	1	1034020116:0:0	2	2:0:0	11:0:0:0:0:0:0	0	0	0	0	200	0	1131040201	2	0
1031040201	魔幻飞牌	2	1034020101:0:0	2	2:0:0	11:0:0:0:0:0:0	0	0	0	0	500	0	1131040201	2	0
1031040202	魔幻飞牌	3	1034020104:0:0	2	2:0:0	11:0:0:0:0:0:0	0	0	0	0	800	0	1131040201	2	0
1031040203	魔幻飞牌	4	1034020120:0:0	2	2:0:0	11:0:0:0:0:0:0	0	0	0	0	1200	0	1131040201	2	0
1031040204	魔幻飞牌	5	1034020127:0:0	2	2:0:0	11:0:0:0:0:0:0	0	0	0	0	1500	0	1131040201	2	0
1031040205	魔幻飞牌	6	1034020128:0:0	2	2:0:0	11:0:0:0:0:0:0	0	0	0	0	1800	0	1131040201	2	0
1031040206	魔幻飞牌	7	1034020121:0:0	2	2:0:0	11:0:0:0:0:0:0	0	0	0	0	2100	0	1131040201	2	0
1031040208	魔幻飞牌	8	1034020134:0:0	2	2:0:0	11:0:0:0:0:0:0	0	0	0	0	2400	0	1131040201	2	0
1031040209	魔幻飞牌	9	1034020132:0:0	2	2:0:0	11:0:0:0:0:0:0	0	0	0	0	2700	0	1131040201	2	0
1031040210	魔幻飞牌	10	1034020135:0:0	2	2:0:0	11:0:0:0:0:0:0	0	0	0	0	3000	0	1131040201	2	0
1031040301	意识流	1	1034020109:0:0	3	2:0:0	11:0:0:0:0:0:0	0	0	0	0	400	0	1131110201	3	0
1031040302	意识流	2	1034020116:0:0	3	2:0:0	11:0:0:0:0:0:0	0	0	0	0	600	0	1131110201	3	0
1031040303	意识流	3	1034020101:0:0	3	2:0:0	11:0:0:0:0:0:0	0	0	0	0	1000	0	1131110201	3	0
1031040304	意识流	4	1034020104:0:0	3	2:0:0	11:0:0:0:0:0:0	0	0	0	0	1500	0	1131110201	3	0
1031040305	意识流	5	1034020120:0:0	3	2:0:0	11:0:0:0:0:0:0	0	0	0	0	2000	0	1131110201	3	0
1031040306	意识流	6	1034020126:0:0	3	2:0:0	11:0:0:0:0:0:0	0	0	0	0	2500	0	1131110201	3	0
1031040307	意识流	7	1034020127:0:0	3	2:0:0	11:0:0:0:0:0:0	0	0	0	0	3000	0	1131110201	3	0
1031040308	意识流	8	1034020128:0:0	3	2:0:0	11:0:0:0:0:0:0	0	0	0	0	3500	0	1131110201	3	0
1031040309	意识流	9	1034020121:0:0	3	2:0:0	11:0:0:0:0:0:0	0	0	0	0	4000	0	1131110201	3	0
1031040310	意识流	10	1034020134:0:0	3	2:0:0	11:0:0:0:0:0:0	0	0	0	0	4500	0	1131110201	3	0
1031040401	纸牌旋涡	1	1034020136:0:0	2	2:0:0	11:0:0:0:0:0:0	0	0	0	0	3500	0	1131120001	7	0
1031040402	纸牌旋涡	2	1034020147:0:0	2	2:0:0	11:0:0:0:0:0:0	0	0	0	0	4000	0	1131120001	7	0
1031040403	纸牌旋涡	3	1034020139:0:0	2	2:0:0	11:0:0:0:0:0:0	0	0	0	0	4500	0	1131120001	7	0
1031040404	纸牌旋涡	4	1034020148:0:0	2	2:0:0	11:0:0:0:0:0:0	0	0	0	0	5000	0	1131120001	7	0
1031040405	纸牌旋涡	5	1034020137:0:0	2	2:0:0	11:0:0:0:0:0:0	0	0	0	0	5500	0	1131120001	7	0
1031040406	纸牌旋涡	6	1034020149:0:0	2	2:0:0	11:0:0:0:0:0:0	0	0	0	0	6000	0	1131120001	7	0
1031040407	纸牌旋涡	7	1034020140:0:0	2	2:0:0	11:0:0:0:0:0:0	0	0	0	0	6500	0	1131120001	7	0
1031040408	纸牌旋涡	8	1034020150:0:0	2	2:0:0	11:0:0:0:0:0:0	0	0	0	0	7000	0	1131120001	7	0
1031040409	纸牌旋涡	9	1034020138:0:0	2	2:0:0	11:0:0:0:0:0:0	0	0	0	0	7500	0	1131120001	7	0
1031040410	纸牌旋涡	10	1034020152:0:0	2	2:0:0	11:0:0:0:0:0:0	0	0	0	0	8000	0	1131120001	7	0
1031040501	纸牌风暴	1	1034020127:0:0	5	2:0:0	11:0:0:0:0:0:0	0	0	0	0	8000	0	1131110401	8	0
1031040502	纸牌风暴	2	1034020111:0:0	5	2:0:0	11:0:0:0:0:0:0	0	0	0	0	9000	0	1131110401	8	0
1031040503	纸牌风暴	3	1034020128:0:0	5	2:0:0	11:0:0:0:0:0:0	0	0	0	0	10000	0	1131110401	8	0
1031040504	纸牌风暴	4	1034020113:0:0	5	2:0:0	11:0:0:0:0:0:0	0	0	0	0	11000	0	1131110401	8	0
1031040505	纸牌风暴	5	1034020121:0:0	5	2:0:0	11:0:0:0:0:0:0	0	0	0	0	12000	0	1131110401	8	0
1031040506	纸牌风暴	6	1034020165:0:0	5	2:0:0	11:0:0:0:0:0:0	0	0	0	0	13700	0	1131110401	8	0
1031040507	纸牌风暴	7	1034020166:0:0	5	2:0:0	11:0:0:0:0:0:0	0	0	0	0	15400	0	1131110401	8	0
1031040508	纸牌风暴	8	1034020167:0:0	5	2:0:0	11:0:0:0:0:0:0	0	0	0	0	17100	0	1131110401	8	0
1031040509	纸牌风暴	9	1034020168:0:0	5	2:0:0	11:0:0:0:0:0:0	0	0	0	0	18800	0	1131110401	8	0
1031040510	纸牌风暴	10	1034020132:0:0	5	2:0:0	11:0:0:0:0:0:0	0	0	0	0	20500	0	1131110401	8	0
1031040511	纸牌风暴	11	1034020169:0:0	5	2:0:0	11:0:0:0:0:0:0	0	0	0	0	22200	0	1131110401	8	0
1031040512	纸牌风暴	12	1034020174:0:0	5	2:0:0	11:0:0:0:0:0:0	0	0	0	0	23900	0	1131110401	8	0
1031040513	纸牌风暴	13	1034020175:0:0	5	2:0:0	11:0:0:0:0:0:0	0	0	0	0	25600	0	1131110401	8	0
1031040514	纸牌风暴	14	1034020176:0:0	5	2:0:0	11:0:0:0:0:0:0	0	0	0	0	27300	0	1131110401	8	0
1031040515	纸牌风暴	15	1034020136:0:0	5	2:0:0	11:0:0:0:0:0:0	0	0	0	0	29000	0	1131110401	8	0
1031040516	纸牌风暴	16	1034020177:0:0	5	2:0:0	11:0:0:0:0:0:0	0	0	0	0	30700	0	1131110401	8	0
1031040601	爆炸飞牌	1	1034020131:0:0	1	2:0:0	11:0:0:0:0:0:0	0	0	0	0	10000	0	1131100801	11	0
1031040602	爆炸飞牌	2	1034020144:0:0	1	2:0:0	11:0:0:0:0:0:0	0	0	0	0	15000	0	1131100801	11	0
1031040603	爆炸飞牌	3	1034020146:0:0	1	2:0:0	11:0:0:0:0:0:0	0	0	0	0	20000	0	1131100801	11	0
1031040604	爆炸飞牌	4	1034020158:0:0	1	2:0:0	11:0:0:0:0:0:0	0	0	0	0	25000	0	1131100801	11	0
1031040605	爆炸飞牌	5	1034020159:0:0	1	2:0:0	11:0:0:0:0:0:0	0	0	0	0	30000	0	1131100801	11	0
1031150001	波波爆	1	1034020101:0:0	5	2:0:0	-1:0:0:0:0:0:0	0	0	0	0	0	0	1131110201	1	0
1031150002	强力波波爆	2	1034020122:0:0	5	2:0:0	-1:0:0:0:0:0:0	0	0	0	0	0	0	1131110201	1	0
1031110001	飞骰冲击	1	1034020116:0:0	4	2:0:0	11:0:0:0:0:0:0	0	0	0	0	1200	0	1131110001	4	0
1031110002	飞骰冲击	2	1034020101:0:0	4	2:0:0	11:0:0:0:0:0:0	0	0	0	0	2000	0	1131110001	4	0
1031110003	飞骰冲击	3	1034020104:0:0	4	2:0:0	11:0:0:0:0:0:0	0	0	0	0	3000	0	1131110001	4	0
1031110004	飞骰冲击	4	1034020120:0:0	4	2:0:0	11:0:0:0:0:0:0	0	0	0	0	4500	0	1131110001	4	0
1031110005	飞骰冲击	5	1034020127:0:0	4	2:0:0	11:0:0:0:0:0:0	0	0	0	0	6000	0	1131110001	4	0
1031110006	飞骰冲击	6	1034020121:0:0	4	2:0:0	11:0:0:0:0:0:0	0	0	0	0	7500	0	1131110001	4	0
1031150101	强力倍击	1	1034020131:0:0	1	2:0:0	-1:0:0:0:0:0:0	0	0	0	0	0	0	1131110201	1	0
1031150102	倍击	1	1034020132:0:0	1	2:0:0	-1:0:0:0:0:0:0	0	0	0	0	0	0	1131110201	1	0
1031150103	重击	1	1034020126:0:0	1	2:0:0	-1:0:0:0:0:0:0	0	0	0	0	0	0	1131110201	1	0
1031150003	双珠连爆	1	1034020101:0:0	2	2:0:0	-1:0:0:0:0:0:0	0	0	0	0	0	0	1131110201	1	0
1031150004	连锁雷爆	2	1034020101:0:0	3	2:0:0	-1:0:0:0:0:0:0	0	0	0	0	0	0	1131110201	1	0
1031150201	河东狮吼	1	1034020128:0:0	5	2:0:0	-1:0:0:0:0:0:0	0	0	0	0	0	0	1131110201	1	0
1031150301	威力一击（1000）	1	1034020101:1034020320:0	1	2:2:0	-1:0:0:0:0:0:0	0	0	10000	0	0	0	1131110201	1	0
1031150302	粗鲁一击（1500）	2	1034020101:1034020315:0	1	2:2:0	-1:0:0:0:0:0:0	0	0	10000	0	0	0	1131110201	1	0
1031150303	霸气一击（5000）	3	1034020101:1034020328:0	1	2:2:0	-1:0:0:0:0:0:0	0	0	10000	0	0	0	1131110201	1	0
1031150401	面目全非脚	1	1034020101:1034020101:0	1	2:2:0	-1:0:0:0:0:0:0	0	0	10000	0	0	0	1131110201	1	0
1031150501	止血菠菜一级	1	1034010241:0:0	1	3:0:0	-1:0:0:0:0:0:0	0	0	0	0	0	0	1131110201	1	0
1031150502	止血菠菜二级	2	1034010242:0:0	1	3:0:0	-1:0:0:0:0:0:0	0	0	0	0	0	0	1131110201	1	0
1031150601	致命诱惑	1	1033020401:0:0	10	2:0:0	-1:0:0:0:0:0:0	0	0	0	0	0	0	1131110201	1	0
1031150701	糨糊灌鼎	1	1033020101:0:0	10	2:0:0	-1:0:0:0:0:0:0	0	0	0	0	0	0	1131110201	1	0
1031150801	吸魔大法	1	1034010243:0:0	1	2:0:0	-1:0:0:0:0:0:0	0	0	0	0	0	0	1131110201	1	0
1031150901	特级超声波1级（150%-11000）	1	1034020126:1034020364:0	1	2:2:0	-1:0:0:0:0:0:0	0	0	10000	0	0	0	1131110201	1	0
1031150902	特级超声波2级（150%-30000）	2	1034020126:1034020379:0	1	2:2:0	-1:0:0:0:0:0:0	0	0	10000	0	0	0	1131110201	1	0
1031150903	特级超声波3级（150%-100000）	3	1034020126:1034020380:0	1	2:2:0	-1:0:0:0:0:0:0	0	0	10000	0	0	0	1131110201	1	0
1031150904	特级超声波4级（150%-180000）	4	1034020126:1034020381:0	1	2:2:0	-1:0:0:0:0:0:0	0	0	10000	0	0	0	1131110201	1	0
1031150905	特级超声波5级（150%-280000）	5	1034020126:1034020382:0	1	2:2:0	-1:0:0:0:0:0:0	0	0	10000	0	0	0	1131110201	1	0
1031150906	特级超声波6级（150%-400000）	6	1034020126:1034020383:0	1	2:2:0	-1:0:0:0:0:0:0	0	0	10000	0	0	0	1131110201	1	0
1031151001	超声波1级（130%-8000）	1	1034020122:1034020363:0	1	2:2:0	-1:0:0:0:0:0:0	0	0	10000	0	0	0	1131110201	1	0
1031151002	超声波2级（130%-20000）	2	1034020122:1034020384:0	1	2:2:0	-1:0:0:0:0:0:0	0	0	10000	0	0	0	1131110201	1	0
1031151003	超声波3级（130%-80000）	3	1034020122:1034020385:0	1	2:2:0	-1:0:0:0:0:0:0	0	0	10000	0	0	0	1131110201	1	0
1031151004	超声波4级（130%-150000）	4	1034020122:1034020386:0	1	2:2:0	-1:0:0:0:0:0:0	0	0	10000	0	0	0	1131110201	1	0
1031151005	超声波5级（130%-250000）	5	1034020122:1034020387:0	1	2:2:0	-1:0:0:0:0:0:0	0	0	10000	0	0	0	1131110201	1	0
1031151006	超声波6级（130%-350000）	6	1034020122:1034020388:0	1	2:2:0	-1:0:0:0:0:0:0	0	0	10000	0	0	0	1131110201	1	0
1031151101	致命一击1级（20%抽血）	1	1034020338:0:0	1	2:0:0	-1:0:0:0:0:0:0	0	0	0	0	0	0	1131110201	1	0
1031151102	致命一击2级（20%抽血2体）	2	1034020338:0:0	2	2:0:0	-1:0:0:0:0:0:0	0	0	0	0	0	0	1131110201	1	0
1031151103	致命一击3级（20%抽血3体）	3	1034020338:0:0	3	2:0:0	-1:0:0:0:0:0:0	0	0	0	0	0	0	1131110201	1	0
1031151104	致命一击（30%抽血2体）	1	1034020396:0:0	2	2:0:0	-1:0:0:0:0:0:0	0	0	0	0	0	0	1131110201	1	0
1031151201	精神震荡波(全体攻击)	1	1034020101:0:0	5	2:0:0	-1:0:0:0:0:0:0	0	0	0	0	0	0	1131110201	1	0
1031151301	生者必灭	1	1034020378:0:0	5	2:0:0	-1:0:0:0:0:0:0	0	0	0	0	0	0	1131110201	1	0
1031160001	飞火流星	1	1034020132:0:0	1	2:0:0	14:0:0:0:0:0:0	0	0	0	0	900	0	1131160001	1	0
1031160002	飞火流星	2	1034020156:0:0	1	2:0:0	14:0:0:0:0:0:0	0	0	0	0	1000	0	1131160001	1	0
1031160003	飞火流星	3	1034020139:0:0	1	2:0:0	14:0:0:0:0:0:0	0	0	0	0	1200	0	1131160001	1	0
1031160004	飞火流星	4	1034020149:0:0	1	2:0:0	14:0:0:0:0:0:0	0	0	0	0	1500	0	1131160001	1	0
1031160005	飞火流星	5	1034020138:0:0	1	2:0:0	14:0:0:0:0:0:0	0	0	0	0	1700	0	1131160001	1	0
1031160006	飞火流星	6	1034020153:0:0	1	2:0:0	14:0:0:0:0:0:0	0	0	0	0	1850	0	1131160001	1	0
1031160007	飞火流星	7	1034020142:0:0	1	2:0:0	14:0:0:0:0:0:0	0	0	0	0	2000	0	1131160001	1	0
1031160008	飞火流星	8	1034020143:0:0	1	2:0:0	14:0:0:0:0:0:0	0	0	0	0	3000	0	1131160001	1	0
1031160009	飞火流星	9	1034020146:0:0	1	2:0:0	14:0:0:0:0:0:0	0	0	0	0	4500	0	1131160001	1	0
1031160010	飞火流星	10	1034020178:0:0	1	2:0:0	14:0:0:0:0:0:0	0	0	0	0	6000	0	1131160001	1	0
1031160011	飞火流星	11	1034020158:0:0	1	2:0:0	14:0:0:0:0:0:0	0	0	0	0	7500	0	1131160001	1	0
1031160012	飞火流星	12	1034020179:0:0	1	2:0:0	14:0:0:0:0:0:0	0	0	0	0	9000	0	1131160001	1	0
1031160013	飞火流星	13	1034020159:0:0	1	2:0:0	14:0:0:0:0:0:0	0	0	0	0	10500	0	1131160001	1	0
1031160014	飞火流星	14	1034020180:0:0	1	2:0:0	14:0:0:0:0:0:0	0	0	0	0	12000	0	1131160001	1	0
1031160015	飞火流星	15	1034020181:0:0	1	2:0:0	14:0:0:0:0:0:0	0	0	0	0	13500	0	1131160001	1	0
1031160016	飞火流星	16	1034020182:0:0	1	2:0:0	14:0:0:0:0:0:0	0	0	0	0	15000	0	1131160001	1	0
1031160017	飞火流星	17	1034020183:0:0	1	2:0:0	14:0:0:0:0:0:0	0	0	0	0	16500	0	1131160001	1	0
1031160018	飞火流星	18	1034020184:0:0	1	2:0:0	14:0:0:0:0:0:0	0	0	0	0	18000	0	1131160001	1	0
1031160019	飞火流星	19	1034020185:0:0	1	2:0:0	14:0:0:0:0:0:0	0	0	0	0	19500	0	1131160001	1	0
1031160020	飞火流星	20	1034020186:0:0	1	2:0:0	14:0:0:0:0:0:0	0	0	0	0	21000	0	1131160001	1	0
1031160021	飞火流星	21	1034020187:0:0	1	2:0:0	14:0:0:0:0:0:0	0	0	0	0	22500	0	1131160001	1	0
1031160101	圆月弯刀	1	1034020128:0:0	3	2:0:0	14:0:0:0:0:0:0	0	0	0	0	4200	0	1131160101	2	0
1031160102	圆月弯刀	2	1034020121:0:0	3	2:0:0	14:0:0:0:0:0:0	0	0	0	0	5000	0	1131160101	2	0
1031160103	圆月弯刀	3	1034020134:0:0	3	2:0:0	14:0:0:0:0:0:0	0	0	0	0	7000	0	1131160101	2	0
1031160104	圆月弯刀	4	1034020132:0:0	3	2:0:0	14:0:0:0:0:0:0	0	0	0	0	10000	0	1131160101	2	0
1031160105	圆月弯刀	5	1034020135:0:0	3	2:0:0	14:0:0:0:0:0:0	0	0	0	0	13000	0	1131160101	2	0
1031160106	圆月弯刀	6	1034020136:0:0	3	2:0:0	14:0:0:0:0:0:0	0	0	0	0	16000	0	1131160101	2	0
1031160107	圆月弯刀	7	1034020139:0:0	3	2:0:0	14:0:0:0:0:0:0	0	0	0	0	19000	0	1131160101	2	0
1031160108	圆月弯刀	8	1034020137:0:0	3	2:0:0	14:0:0:0:0:0:0	0	0	0	0	23000	0	1131160101	2	0
1031160109	圆月弯刀	9	1034020140:0:0	3	2:0:0	14:0:0:0:0:0:0	0	0	0	0	27000	0	1131160101	2	0
1031160110	圆月弯刀	10	1034020138:0:0	3	2:0:0	14:0:0:0:0:0:0	0	0	0	0	31000	0	1131160101	2	0
1031160111	圆月弯刀	11	1034020141:0:0	3	2:0:0	14:0:0:0:0:0:0	0	0	0	0	35000	0	1131160101	2	0
1031160112	圆月弯刀	12	1034020154:0:0	3	2:0:0	14:0:0:0:0:0:0	0	0	0	0	39000	0	1131160101	2	0
1031160201	飞龙在天	1	1034020120:1034020340:0	1	2:2:0	14:0:0:0:0:0:0	0	0	10000	0	4000	0	1131160201	4	0
1031160202	飞龙在天	2	1034020126:1034020347:0	1	2:2:0	14:0:0:0:0:0:0	0	0	10000	0	6000	0	1131160201	4	0
1031160203	飞龙在天	3	1034020127:1034020348:0	1	2:2:0	14:0:0:0:0:0:0	0	0	10000	0	8000	0	1131160201	4	0
1031160204	飞龙在天	4	1034020128:1034020349:0	1	2:2:0	14:0:0:0:0:0:0	0	0	10000	0	10000	0	1131160201	4	0
1031160205	飞龙在天	5	1034020121:1034020350:0	1	2:2:0	14:0:0:0:0:0:0	0	0	10000	0	12000	0	1131160201	4	0
1031160206	飞龙在天	6	1034020134:1034020351:0	1	2:2:0	14:0:0:0:0:0:0	0	0	10000	0	15000	0	1131160201	4	0
1031160207	飞龙在天	7	1034020132:1034020352:0	1	2:2:0	14:0:0:0:0:0:0	0	0	10000	0	18000	0	1131160201	4	0
1031160208	飞龙在天	8	1034020135:1034020353:0	1	2:2:0	14:0:0:0:0:0:0	0	0	10000	0	21000	0	1131160201	4	0
1031160209	飞龙在天	9	1034020136:1034020354:0	1	2:2:0	14:0:0:0:0:0:0	0	0	10000	0	24000	0	1131160201	4	0
1031160210	飞龙在天	10	1034020188:1034020355:0	1	2:2:0	14:0:0:0:0:0:0	0	0	10000	0	27000	0	1131160201	4	0
1031160211	飞龙在天	11	1034020189:1034020356:0	1	2:2:0	14:0:0:0:0:0:0	0	0	10000	0	30000	0	1131160201	4	0
1031160212	飞龙在天	12	1034020173:1034020357:0	1	2:2:0	14:0:0:0:0:0:0	0	0	10000	0	33000	0	1131160201	4	0
1031160213	飞龙在天	13	1034020190:1034020358:0	1	2:2:0	14:0:0:0:0:0:0	0	0	10000	0	36000	0	1131160201	4	0
1031160214	飞龙在天	14	1034020148:1034020359:0	1	2:2:0	14:0:0:0:0:0:0	0	0	10000	0	39000	0	1131160201	4	0
1031160215	飞龙在天	15	1034020191:1034020360:0	1	2:2:0	14:0:0:0:0:0:0	0	0	10000	0	42000	0	1131160201	4	0
1031170001	精神波	1	1034020121:0:0	1	2:0:0	16:0:0:0:0:0:0	0	0	0	0	2000	0	1131170001	1	0
1031170002	精神波	2	1034020134:0:0	1	2:0:0	16:0:0:0:0:0:0	0	0	0	0	2500	0	1131170001	1	0
1031170003	精神波	3	1034020120:0:0	1	2:0:0	16:0:0:0:0:0:0	0	0	0	0	3000	0	1131170001	1	0
1031170004	精神波	4	1034020135:0:0	1	2:0:0	16:0:0:0:0:0:0	0	0	0	0	3500	0	1131170001	1	0
1031170005	精神波	5	1034020136:0:0	1	2:0:0	16:0:0:0:0:0:0	0	0	0	0	5000	0	1131170001	1	0
1031170006	精神波	6	1034020139:0:0	1	2:0:0	16:0:0:0:0:0:0	0	0	0	0	6500	0	1131170001	1	0
1031170007	精神波	7	1034020137:0:0	1	2:0:0	16:0:0:0:0:0:0	0	0	0	0	8000	0	1131170001	1	0
1031170008	精神波	8	1034020140:0:0	1	2:0:0	16:0:0:0:0:0:0	0	0	0	0	10000	0	1131170001	1	0
1031170009	精神波	9	1034020138:0:0	1	2:0:0	16:0:0:0:0:0:0	0	0	0	0	14000	0	1131170001	1	0
1031170010	精神波	10	1034020141:0:0	1	2:0:0	16:0:0:0:0:0:0	0	0	0	0	18000	0	1131170001	1	0
1031170011	精神波	11	1034020154:0:0	1	2:0:0	16:0:0:0:0:0:0	0	0	0	0	22000	0	1131170001	1	0
1031170012	精神波	12	1034020142:0:0	1	2:0:0	16:0:0:0:0:0:0	0	0	0	0	26000	0	1131170001	1	0
1031170013	精神波	13	1034020131:0:0	1	2:0:0	16:0:0:0:0:0:0	0	0	0	0	30000	0	1131170001	1	0
1031170014	精神波	14	1034020144:0:0	1	2:0:0	16:0:0:0:0:0:0	0	0	0	0	34000	0	1131170001	1	0
1031170015	精神波	15	1034020146:0:0	1	2:0:0	16:0:0:0:0:0:0	0	0	0	0	38000	0	1131170001	1	0
1031170016	精神波	16	1034020158:0:0	1	2:0:0	16:0:0:0:0:0:0	0	0	0	0	42000	0	1131170001	1	0
1031170017	精神波	17	1034020159:0:0	1	2:0:0	16:0:0:0:0:0:0	0	0	0	0	46000	0	1131170001	1	0
1031170018	精神波	18	1034020181:0:0	1	2:0:0	16:0:0:0:0:0:0	0	0	0	0	50000	0	1131170001	1	0
1031170019	精神波	19	1034020183:0:0	1	2:0:0	16:0:0:0:0:0:0	0	0	0	0	54000	0	1131170001	1	0
1031170020	精神波	20	1034020185:0:0	1	2:0:0	16:0:0:0:0:0:0	0	0	0	0	58000	0	1131170001	1	0
1031170021	精神波	21	1034020187:0:0	1	2:0:0	16:0:0:0:0:0:0	0	0	0	0	62000	0	1131170001	1	0
1031170101	闪电球	1	1034020126:0:0	5	2:0:0	16:0:0:0:0:0:0	0	0	0	0	6000	0	1131170101	2	0
1031170102	闪电球	2	1034020127:0:0	5	2:0:0	16:0:0:0:0:0:0	0	0	0	0	8000	0	1131170101	2	0
1031170103	闪电球	3	1034020128:0:0	5	2:0:0	16:0:0:0:0:0:0	0	0	0	0	10000	0	1131170101	2	0
1031170104	闪电球	4	1034020121:0:0	5	2:0:0	16:0:0:0:0:0:0	0	0	0	0	12000	0	1131170101	2	0
1031170105	闪电球	5	1034020134:0:0	5	2:0:0	16:0:0:0:0:0:0	0	0	0	0	16000	0	1131170101	2	0
1031170106	闪电球	6	1034020132:0:0	5	2:0:0	16:0:0:0:0:0:0	0	0	0	0	20000	0	1131170101	2	0
1031170107	闪电球	7	1034020135:0:0	5	2:0:0	16:0:0:0:0:0:0	0	0	0	0	25000	0	1131170101	2	0
1031170108	闪电球	8	1034020136:0:0	5	2:0:0	16:0:0:0:0:0:0	0	0	0	0	30000	0	1131170101	2	0
1031170109	闪电球	9	1034020139:0:0	5	2:0:0	16:0:0:0:0:0:0	0	0	0	0	35000	0	1131170101	2	0
1031170110	闪电球	10	1034020137:0:0	5	2:0:0	16:0:0:0:0:0:0	0	0	0	0	40000	0	1131170101	2	0
